time,epoch,loss,accuracy,precision,recall,auc,mcc_05,mcc_09,mcc_099
00:03:21,0,0.6075582625418902,0.6876562,0.66872716,0.74375,0.7465643,0.37769687,0.070730105,0.0
00:06:31,1,0.5164410112276673,0.75890625,0.73822534,0.8023125,0.8333285,0.51977485,0.21929093,0.033140514
00:09:40,2,0.4942879601642489,0.778,0.76307076,0.806375,0.8525203,0.55689746,0.267382,0.05461874
00:12:49,3,0.4777969712242484,0.7855312,0.7732847,0.8079375,0.86647254,0.57163674,0.3116015,0.07902644
00:15:58,4,0.4695141261033714,0.7949687,0.78411895,0.8140625,0.8747577,0.5903681,0.35140005,0.112273835
00:19:07,5,0.45533473156392573,0.8064375,0.7943684,0.8269375,0.88481426,0.6133908,0.36702105,0.11451957
00:22:15,6,0.45232388301193716,0.8089687,0.80104744,0.822125,0.8884002,0.61815155,0.3714595,0.104126655
00:25:22,7,0.44102029476314786,0.8176875,0.81122947,0.8280625,0.89561766,0.6355118,0.3884835,0.10192394
00:28:28,8,0.44001656398177147,0.8175,0.80595034,0.836375,0.89724314,0.6354529,0.40221348,0.12636836
00:31:35,9,0.42982292851805687,0.82575,0.81803757,0.837875,0.90368265,0.6516916,0.43130842,0.1387015
00:33:54,10,0.42272403709590434,0.8319687,0.82882434,0.83675,0.90798295,0.66396785,0.44300577,0.1436484
00:36:08,11,0.42000822015851735,0.83190626,0.82601756,0.8409375,0.910427,0.6639208,0.4567768,0.16128029
00:38:36,12,0.4177940543666482,0.8335937,0.8248828,0.847,0.9116129,0.6674275,0.45371854,0.16021685
00:41:46,13,0.41340650425106285,0.8397812,0.8328945,0.850125,0.9144046,0.67970794,0.46206725,0.16177183
00:44:54,14,0.4140269669517875,0.839625,0.83049506,0.8534375,0.9142715,0.67950934,0.46198493,0.13804054
00:47:14,15,0.4055091998651624,0.84221876,0.82951194,0.8615,0.9185891,0.68494695,0.47109804,0.16023114
00:50:50,16,0.40808280515298245,0.83875,0.82916313,0.8533125,0.9176357,0.67778754,0.47410685,0.14469434
00:54:09,17,0.4088923410251737,0.84128124,0.83095944,0.856875,0.9173768,0.6828947,0.46885577,0.14743595
00:57:13,18,0.4064398766011,0.8429375,0.8317011,0.859875,0.9192372,0.68626887,0.4815352,0.17752336
01:00:44,19,0.4034636072851717,0.8436875,0.8337177,0.858625,0.920366,0.687682,0.4815748,0.1599488
01:04:10,20,0.4005131216198206,0.843375,0.83545,0.8551875,0.9218438,0.6869417,0.49229786,0.18112914
01:07:15,21,0.39907004234194754,0.84515625,0.8349609,0.860375,0.92269284,0.69063246,0.4887938,0.17162488
01:10:44,22,0.3921465830616653,0.85028124,0.8460209,0.8564375,0.92603564,0.70061564,0.5004099,0.18502603
01:14:13,23,0.39322823090851305,0.8529062,0.84198415,0.868875,0.9254133,0.70617276,0.4903673,0.18189596
01:17:20,24,0.39238826993852854,0.8490625,0.8384028,0.8648125,0.92613673,0.6984716,0.5014238,0.19098076
01:20:45,25,0.3943735261633992,0.8487812,0.83607346,0.8676875,0.9251195,0.69806176,0.4940312,0.17024334
01:24:17,26,0.3919825433753431,0.85115623,0.8444608,0.860875,0.9265808,0.7024452,0.516664,0.19620584
01:27:23,27,0.3889738120958209,0.85253125,0.84564006,0.8625,0.9277228,0.7052027,0.5096399,0.18146932
01:30:46,28,0.38677690932527187,0.85296875,0.84734607,0.8610625,0.92923546,0.70603,0.5137503,0.20321278
01:34:20,29,0.3883913266099989,0.8543438,0.84442014,0.86875,0.92818177,0.7089819,0.5066421,0.19369408
01:37:26,30,0.38496879202127454,0.8528125,0.84387183,0.8658125,0.9297117,0.70586365,0.5183076,0.21174787
01:40:46,31,0.3778416425958276,0.856,0.8477836,0.8678125,0.9328797,0.71219873,0.53098965,0.20440127
