time,epoch,loss,accuracy,precision,recall,auc,mcc_05,mcc_09,mcc_099
08:19:36,37,0.26101865474134683,0.91840625,0.90797734,0.9311875,0.9735962,0.8370861,0.70597094,0.3762022
08:32:53,38,0.2611828710064292,0.9194375,0.9122236,0.9281875,0.9738128,0.83900344,0.71096694,0.40388682
08:46:10,39,0.25866000463441013,0.91903126,0.9078411,0.93275,0.97454107,0.83837813,0.706258,0.4077449
08:59:29,40,0.23860226952284574,0.9288125,0.91536504,0.945,0.9788494,0.85807484,0.72908247,0.39662006
09:12:47,41,0.2267668445557356,0.933375,0.91968286,0.9496875,0.9807381,0.86721164,0.7401145,0.41700372
09:26:02,42,0.21839712153188884,0.9350625,0.92239076,0.9500625,0.98249686,0.87051684,0.7581301,0.4281883
09:39:17,43,0.21692163495346903,0.9359375,0.9248386,0.949,0.9825626,0.87217265,0.75817657,0.44489154
09:52:32,44,0.2099826734419912,0.93796873,0.9281481,0.9494375,0.9837167,0.876168,0.77014166,0.45396018
10:05:47,45,0.2109605299960822,0.93784374,0.9250652,0.952875,0.9833575,0.8760835,0.76576364,0.4440551
10:19:01,46,0.2073961404580623,0.9392812,0.9258407,0.9550625,0.9839387,0.8790005,0.7662056,0.45922816
10:32:15,47,0.20679523229412736,0.9398125,0.9260201,0.956,0.9838565,0.88008636,0.7676691,0.4538519
10:45:30,48,0.20284285830333829,0.9409062,0.926847,0.957375,0.9846958,0.8822912,0.7747625,0.4505098
10:58:43,49,0.2050886530429125,0.9395,0.92535686,0.956125,0.9837931,0.8794863,0.7688419,0.4456736
11:11:57,50,0.20086180833540856,0.942625,0.93062145,0.9565625,0.9849244,0.8855941,0.77470666,0.4671229
11:25:10,51,0.1965884713921696,0.9443125,0.93105745,0.9596875,0.9858122,0.8890454,0.7851963,0.48149246
11:38:24,52,0.1988051877580583,0.9417812,0.9264555,0.95975,0.9851461,0.88413364,0.77162224,0.46707115
11:51:38,53,0.19404378861747681,0.9435,0.93068707,0.958375,0.98575,0.88739276,0.78015727,0.47660595
12:04:51,54,0.19375289728306233,0.9449375,0.93176854,0.9601875,0.98574656,0.8902892,0.7883058,0.46515
12:18:04,55,0.1956394065115601,0.943,0.9298884,0.95825,0.98548436,0.8864124,0.78405577,0.4683026
12:31:17,56,0.19327255276590585,0.9448125,0.932697,0.9588125,0.98578984,0.88997394,0.78914315,0.46698263
12:44:32,57,0.19229480839334429,0.94359374,0.9320105,0.957,0.9862703,0.8875066,0.78233165,0.48778793
12:57:44,58,0.18884791643731297,0.94553125,0.9339502,0.958875,0.98662084,0.89138,0.7909313,0.4918123
13:10:58,59,0.1824154297709465,0.947375,0.9362506,0.960125,0.9877361,0.895041,0.8030174,0.5071745
13:24:11,60,0.183482038423419,0.94565624,0.93280727,0.9605,0.9874374,0.8917055,0.7946811,0.49168408
13:37:25,61,0.17964470670185984,0.950375,0.93821454,0.96425,0.98783225,0.90109706,0.80230945,0.50119764
13:50:39,62,0.18221114304102956,0.94834375,0.9359995,0.9625,0.9877621,0.8970471,0.7990377,0.49764997
14:03:51,63,0.18231944843754172,0.9465625,0.9342937,0.9606875,0.98769164,0.8934816,0.79889196,0.49529958
14:17:04,64,0.1841802258901298,0.947625,0.9344819,0.96275,0.9872616,0.89565986,0.79671615,0.49081933
14:30:19,65,0.17986191440559923,0.94978124,0.93713176,0.96425,0.9878683,0.8999394,0.7988359,0.49411923
14:43:35,66,0.18063380423747002,0.9480625,0.9338013,0.9645,0.9879977,0.8966096,0.7956258,0.501006
14:56:47,67,0.1818143435716629,0.9479687,0.93489474,0.963,0.98759544,0.89634264,0.7947626,0.50166315
15:10:02,68,0.17649697601422668,0.9495,0.93640774,0.9645,0.9884666,0.8994048,0.80338305,0.5055516
15:23:17,69,0.18300014486908914,0.9483125,0.9334139,0.9655,0.9871967,0.8971552,0.7932813,0.4891862
15:36:31,70,0.17619034316390753,0.9506875,0.9376138,0.965625,0.9885996,0.9017775,0.8019384,0.49961808
15:49:45,71,0.1806184653509408,0.9486875,0.9354604,0.963875,0.98760056,0.8977893,0.79717493,0.49312356
16:02:59,72,0.18470889121480286,0.9474375,0.93330103,0.96375,0.9868098,0.8953516,0.7891548,0.49212795
16:16:13,73,0.1813776251655072,0.94984376,0.9371394,0.964375,0.98760206,0.9000677,0.7971561,0.49470136
16:29:27,74,0.18389103453420103,0.9469375,0.9332889,0.9626875,0.9871819,0.8943188,0.79692954,0.4952014
16:42:41,75,0.1768292537741363,0.950875,0.93662995,0.9671875,0.9885472,0.90223026,0.802101,0.49594656
16:55:53,76,0.17956449632160365,0.9500625,0.937804,0.9640625,0.9879503,0.90047807,0.80030876,0.49723974
17:09:07,77,0.18233849313855172,0.9480938,0.93506885,0.9630625,0.987437,0.8965894,0.79252154,0.4933384
17:22:22,78,0.17873920950107278,0.9498125,0.9374544,0.9639375,0.9882359,0.8999842,0.80400085,0.49545324
17:35:36,79,0.17916996452771128,0.95,0.93822277,0.9634375,0.9880274,0.9003252,0.7986301,0.49269935
17:48:50,80,0.18244007894955575,0.94684374,0.9342769,0.9613125,0.9874701,0.8940619,0.7956434,0.497299
18:02:05,81,0.17660868463292717,0.94934374,0.93607086,0.9645625,0.9887026,0.89910406,0.80080086,0.5006775
18:15:20,82,0.17992197905667126,0.9484063,0.9352666,0.9635,0.98775727,0.8972214,0.79724556,0.5021294
18:28:35,83,0.18201331170275808,0.9483125,0.9356249,0.962875,0.9873208,0.89700556,0.7918931,0.48943195
18:41:50,84,0.17582118599303068,0.951,0.93887603,0.9648125,0.98860204,0.90234435,0.80441564,0.50091195
18:55:02,85,0.17692311339266598,0.95059377,0.9374962,0.9655625,0.9883941,0.90159166,0.80372554,0.50079864
19:08:17,86,0.18465668373554944,0.94690627,0.934496,0.9611875,0.9870737,0.8941773,0.7958806,0.4929315
19:21:32,87,0.1791501851938665,0.949625,0.9358415,0.9654375,0.9878278,0.89970005,0.7995952,0.49749827
19:34:47,88,0.17838394675590097,0.9487187,0.9357286,0.963625,0.98815924,0.89783657,0.80133426,0.49978754
19:48:02,89,0.1781786603294313,0.9503125,0.93799394,0.964375,0.98827404,0.90098137,0.8029131,0.504118
20:01:16,90,0.1796385763324797,0.94790626,0.93425435,0.963625,0.98797154,0.8962555,0.79821086,0.4988524
20:12:59,91,0.1783042746819556,0.94896877,0.936926,0.96275,0.98818743,0.8982788,0.80422586,0.4987135
20:22:41,92,0.17654671465605498,0.950375,0.93741655,0.9651875,0.98821187,0.9011455,0.8022757,0.49727973
20:32:20,93,0.17913666901551187,0.9482812,0.9359387,0.9624375,0.9883123,0.89692205,0.801659,0.50022316
20:41:59,94,0.1817320103608072,0.9476875,0.9341212,0.9633125,0.9873393,0.8958125,0.7959272,0.49336603
20:51:44,95,0.18600709148682654,0.9459062,0.93289244,0.9609375,0.9869123,0.8922158,0.79564977,0.49289602
21:01:28,96,0.17486788498423994,0.950625,0.93835115,0.964625,0.988861,0.90160346,0.8036954,0.5031396
21:11:08,97,0.1781133568584919,0.9503125,0.9369315,0.965625,0.9881313,0.90104765,0.80061024,0.49654117
21:20:48,98,0.17795887989364564,0.94925,0.93648285,0.963875,0.98833334,0.8988846,0.7957896,0.49950248
21:30:29,99,0.17847784076631068,0.94965625,0.93711644,0.964,0.9880868,0.89968276,0.80202264,0.50185895
