time,epoch,loss,accuracy,precision,recall,auc,mcc_05,mcc_09,mcc_099
05:48:56,47,0.2035600924473256,0.9386563,0.92544097,0.9541875,0.9830754,0.87773603,0.7631226,0.4255179
05:56:27,48,0.1982398106008768,0.9404375,0.92621267,0.957125,0.98417985,0.881366,0.7649033,0.45629603
06:03:28,49,0.19913880450092256,0.94034374,0.9274404,0.9554375,0.98381317,0.88108903,0.7686849,0.44572794
06:10:45,50,0.20381356962956487,0.9380625,0.9234022,0.955375,0.98255765,0.8766507,0.754214,0.42465582
06:18:10,51,0.20136488259397448,0.938125,0.92310476,0.955875,0.9830938,0.8768027,0.7597557,0.4360516
06:25:10,52,0.19850063250400127,0.9391875,0.92448956,0.9565,0.9837037,0.878902,0.76417613,0.4364218
06:32:35,53,0.19276592450402677,0.9413125,0.92814696,0.9566875,0.9849573,0.8830426,0.77653,0.45160377
06:39:51,54,0.191020198430866,0.9414375,0.9287362,0.95625,0.985021,0.88326263,0.7819414,0.45718667
06:46:53,55,0.19669250049628317,0.939125,0.92401934,0.9569375,0.9836707,0.87880784,0.7615476,0.43798053
06:54:24,56,0.19785868087783456,0.94021875,0.92520374,0.957875,0.98350126,0.880987,0.7671255,0.44339705
07:01:34,57,0.19006535269506275,0.94128126,0.9273652,0.9575625,0.9851864,0.8830308,0.77620304,0.44906032
07:08:42,58,0.18643139597401023,0.9417812,0.9295133,0.9560625,0.9860601,0.8839231,0.78336245,0.4925194
07:16:13,59,0.18762183660082518,0.94228125,0.9282299,0.9586875,0.985327,0.8850391,0.77864873,0.47388643
07:23:16,60,0.18574945046752692,0.9429375,0.9287356,0.9595,0.98584694,0.8863614,0.78734213,0.45718375
07:30:33,61,0.18532806243747474,0.94475,0.93295205,0.958375,0.9857745,0.88983047,0.78165275,0.46921027
07:37:58,62,0.18467620737291873,0.9435,0.9314202,0.9575,0.9857498,0.8873479,0.78742903,0.4643896
07:44:59,63,0.18791357041709125,0.9423125,0.9294296,0.9573125,0.98528683,0.88502336,0.7776639,0.4602093
07:52:21,64,0.18367232058383526,0.94346875,0.93063056,0.958375,0.98612946,0.8873319,0.7845524,0.4723155
07:59:40,65,0.1863567264676094,0.943125,0.9284506,0.96025,0.9853072,0.8867703,0.7770587,0.46409017
08:06:42,66,0.18147398104332388,0.94596875,0.9322712,0.9618125,0.9859815,0.89238566,0.7873579,0.4628418
08:14:13,67,0.18158225158043206,0.94540626,0.93224967,0.960625,0.98603725,0.8912254,0.78822285,0.4560889
08:21:24,68,0.17994482965581118,0.946625,0.9325666,0.962875,0.986185,0.8937222,0.7912033,0.45194852
08:28:32,69,0.17628061482310295,0.9480938,0.9337528,0.964625,0.9870751,0.8966777,0.79301333,0.46308377
08:36:02,70,0.17904276759922505,0.9450625,0.93058413,0.961875,0.98674643,0.89062864,0.7885314,0.4665364
08:43:08,71,0.17262816727906466,0.9495625,0.9364155,0.964625,0.9875425,0.8995333,0.79533654,0.47570896
08:50:23,72,0.17371023810468614,0.94684374,0.93390787,0.96175,0.98745793,0.89408493,0.7962432,0.47839946
08:57:51,73,0.17662788538262247,0.94728124,0.9334383,0.96325,0.9865253,0.89501905,0.79255545,0.46830425
09:04:52,74,0.16660078164190054,0.95125,0.9369931,0.9675625,0.9885813,0.9029807,0.8063367,0.48590854
09:12:13,75,0.17380902706086634,0.948875,0.93537825,0.964375,0.9872014,0.8981817,0.79819405,0.47210678
09:19:33,76,0.17568797709979117,0.9481875,0.9351863,0.963125,0.9871852,0.8967753,0.7961127,0.47267672
09:26:35,77,0.1667196858935058,0.9512187,0.9369893,0.9675,0.9885034,0.9029163,0.8047228,0.483159
09:34:03,78,0.17206296747364103,0.9487187,0.9365234,0.9626875,0.9875603,0.897788,0.80347544,0.47898197
09:41:17,79,0.1723424215633422,0.94978124,0.9353863,0.9663125,0.98746777,0.9000546,0.7963795,0.47123525
09:48:24,80,0.16836678761057555,0.94953126,0.9361999,0.9648125,0.9884093,0.89948267,0.7985046,0.4819479
09:55:56,81,0.16957117160595953,0.9504375,0.9365233,0.966375,0.98801804,0.901333,0.80138475,0.48691174
10:02:22,82,0.16902120144292712,0.9505,0.9377505,0.9650625,0.9880273,0.9013824,0.8030352,0.4815853
10:07:51,83,0.1736802179738879,0.94803125,0.9345862,0.9635,0.98716116,0.89649165,0.7971796,0.47739753
10:13:20,84,0.1693034283593297,0.9497188,0.9369648,0.9643125,0.988224,0.89982086,0.80307174,0.48162374
10:18:53,85,0.16869367817230524,0.95040625,0.9366782,0.966125,0.9881504,0.90125793,0.8024733,0.4834081
10:24:23,86,0.172894180290401,0.9495937,0.9365783,0.9645,0.98720527,0.8995874,0.79828334,0.4816794
10:29:53,87,0.16954672182351352,0.95028126,0.9362398,0.966375,0.9881653,0.90102935,0.80135155,0.48404238
10:35:21,88,0.1676771177854389,0.9501875,0.9372875,0.9649375,0.98828894,0.900767,0.80777264,0.48773795
10:40:51,89,0.1698864152673632,0.94940627,0.93555033,0.9653125,0.988033,0.8992677,0.8026729,0.48410675
10:46:19,90,0.17213682510890066,0.94953126,0.9368357,0.9640625,0.9876966,0.8994424,0.80559814,0.48972726
10:51:46,91,0.1688770260736346,0.9507812,0.9378908,0.9655,0.9881106,0.9019534,0.80606496,0.49478582
10:57:15,92,0.17019971888326108,0.9499375,0.9359332,0.966,0.98780376,0.90033966,0.8026189,0.47805786
11:02:43,93,0.1722286791279912,0.9480625,0.93480104,0.9633125,0.9876065,0.89654213,0.7982531,0.48097646
11:08:14,94,0.1709007790479809,0.950125,0.9368025,0.965375,0.9875508,0.90066904,0.80011517,0.47902688
11:13:43,95,0.1730465512573719,0.9491875,0.9344173,0.9661875,0.98745006,0.8988947,0.793615,0.48387116
11:19:14,96,0.16571771246567368,0.95146877,0.9383458,0.9664375,0.98907137,0.9033424,0.80615544,0.48676676
11:24:41,97,0.17296190726570784,0.9490625,0.93529624,0.964875,0.9872443,0.8985745,0.79808885,0.48455164
11:30:10,98,0.170220907503739,0.95071876,0.93783015,0.9654375,0.9880095,0.90182835,0.8062829,0.48205155
11:35:38,99,0.17060012282431125,0.9499375,0.9367265,0.9650625,0.9878152,0.900287,0.8030895,0.48809272
