time,epoch,loss,accuracy,precision,recall,auc,mcc_05,mcc_09,mcc_099
01:01:47,24,0.39021607635479666,0.8553364,0.8419275,0.87494427,0.92877483,0.71122,0.51283854,0.18227991
01:04:15,25,0.39195819024441503,0.8533868,0.8459483,0.8641377,0.92819875,0.706937,0.5152497,0.19310811
01:06:43,26,0.388352754700152,0.854668,0.8480376,0.8641934,0.92942595,0.7094648,0.5199468,0.19169156
01:09:11,27,0.38573403734175915,0.8571747,0.84931356,0.8684269,0.93105495,0.7145303,0.52615786,0.19659731
01:11:39,28,0.385093283798021,0.85770386,0.84946936,0.8694853,0.93120193,0.71560645,0.5262904,0.20133226
01:14:07,29,0.3855446000017372,0.85725826,0.845053,0.87494427,0.930982,0.71496385,0.5261163,0.19062757
01:16:35,30,0.3814087343500153,0.85862297,0.85191864,0.8681484,0.9328785,0.7173762,0.5290974,0.20606767
01:19:03,31,0.3514743770527489,0.87472147,0.8634252,0.8902629,0.9442894,0.7498052,0.57024705,0.2080871
01:21:31,32,0.3457648790974349,0.87667114,0.86710095,0.8897059,0.9461061,0.7535984,0.58467567,0.19778955
01:23:59,33,0.3399864797299452,0.8767268,0.86996716,0.8858623,0.9477771,0.75357944,0.59283483,0.22528037
01:26:27,34,0.33873408627754437,0.8774231,0.87144345,0.88547236,0.9479609,0.7549441,0.5962897,0.21638751
01:28:55,35,0.33542909676378424,0.8798741,0.8739786,0.8877562,0.9489516,0.7598427,0.6008204,0.21615861
01:31:23,36,0.3291314702693526,0.8808768,0.8742269,0.88976157,0.9508147,0.76187384,0.6045596,0.24054408
01:33:51,37,0.3308861680567902,0.881211,0.8755419,0.8887589,0.95029426,0.76250887,0.6059132,0.24985501
01:36:19,38,0.32931471444374205,0.88213015,0.8763028,0.88987297,0.950516,0.76435184,0.60213417,0.23534907
01:38:47,39,0.32474380065545894,0.88199085,0.8748702,0.89148843,0.9519465,0.76411957,0.6093319,0.25378898
01:41:15,40,0.3235190760198177,0.88327205,0.87518406,0.8940508,0.95224,0.76672226,0.61189395,0.25698775
01:43:43,41,0.3232008137851422,0.8853053,0.8756381,0.8981729,0.9519433,0.77086586,0.60658395,0.23835234
01:46:11,42,0.32271279116723944,0.88558376,0.876073,0.8982286,0.95210737,0.7714143,0.6100179,0.24870618
01:48:40,43,0.31903154209734286,0.8854167,0.8798726,0.8927139,0.9532789,0.7709154,0.61963236,0.23050897
01:51:08,44,0.320064132594887,0.88639146,0.87753767,0.8981172,0.952584,0.7729956,0.60639197,0.24902223
01:53:36,45,0.31556976267174813,0.8878676,0.88024247,0.8978944,0.9543942,0.7758913,0.6191538,0.26371756
01:56:04,46,0.3156928782900812,0.88850826,0.879854,0.8998997,0.95393336,0.7772182,0.6094971,0.27058923
01:58:32,47,0.3151878575576924,0.88686496,0.8771587,0.89973265,0.9540317,0.77398634,0.61064017,0.262939
02:01:00,48,0.31300035809995125,0.8865029,0.87543964,0.90123665,0.9547686,0.7733416,0.6213466,0.26007813
02:03:28,49,0.3097533791055388,0.888926,0.87785476,0.9035762,0.9554343,0.77818614,0.61536336,0.25546095
02:05:55,50,0.3089820479579044,0.88781196,0.8778357,0.9010138,0.9557749,0.7758944,0.6246855,0.26576373
02:08:24,51,0.3102451667435295,0.88667,0.8764167,0.90028965,0.9554227,0.7736271,0.6145329,0.2944271
02:10:52,52,0.3106632620650684,0.8892324,0.88006526,0.9012923,0.9552144,0.77869135,0.6208124,0.27713785
02:13:19,53,0.30933391034549995,0.8893438,0.88166875,0.8993984,0.9553135,0.7788451,0.6207955,0.24235603
02:15:48,54,0.3039647876426126,0.89023507,0.88179195,0.9012923,0.9571132,0.78066105,0.62779677,0.27606922
02:18:16,55,0.30767513919329526,0.888926,0.8794565,0.9014037,0.95573753,0.77809435,0.6156913,0.25529426
02:20:44,56,0.30601379689685804,0.88906527,0.87994343,0.9010695,0.95635176,0.77835494,0.62527025,0.26360574
02:23:12,57,0.2990815631494112,0.89251894,0.88795906,0.8983957,0.9585842,0.7850921,0.6341848,0.29350176
02:25:40,58,0.2991772567597674,0.8917391,0.88481534,0.9007353,0.95832175,0.783605,0.6307229,0.28585342
02:28:08,59,0.2981697922097702,0.89310384,0.88453573,0.90424466,0.9586988,0.7864029,0.630964,0.2864044
02:30:36,60,0.29505557225562246,0.8950256,0.8873232,0.9049688,0.9597701,0.79020756,0.63544023,0.2953701
02:33:04,61,0.30006605736021474,0.89343804,0.887141,0.90157086,0.9581829,0.7869802,0.634819,0.28517368
02:35:32,62,0.29767134513061844,0.8929367,0.88542235,0.9026849,0.9590265,0.78602284,0.63180256,0.29082802
02:38:00,63,0.2987349245285552,0.89210117,0.8830957,0.9038547,0.9585022,0.78441906,0.6300453,0.2970428
02:40:28,64,0.29648059070336097,0.8949142,0.88548744,0.90714127,0.9591705,0.7900647,0.6320445,0.29177418
02:42:56,65,0.29524555832559307,0.8939951,0.88419336,0.90675133,0.9596549,0.78824675,0.6358736,0.28938198
02:45:24,66,0.29606848102853156,0.893633,0.8842369,0.90586007,0.9591388,0.7875016,0.63385266,0.28549644
02:47:52,67,0.291956155536009,0.89483064,0.8840902,0.9088124,0.96051925,0.7899702,0.6364115,0.28465834
02:50:20,68,0.29725666420696945,0.8960562,0.88717055,0.9075312,0.95885825,0.792321,0.63290954,0.2773934
02:52:48,69,0.2943901997109387,0.8934938,0.8831634,0.90697414,0.95972776,0.7872737,0.63858974,0.28110757
02:55:16,70,0.29214482814232934,0.8960283,0.88531786,0.9099265,0.9604741,0.79236275,0.63936025,0.28283766
02:57:44,71,0.29391535791716206,0.8944407,0.88425225,0.90769833,0.9597249,0.78915894,0.6358764,0.28767475
03:00:12,72,0.2922345844135618,0.8937723,0.8848122,0.90541446,0.9604897,0.7877582,0.6409021,0.28490806
03:02:41,73,0.29389389389345616,0.89357734,0.8833903,0.90686274,0.9600097,0.7874327,0.63554376,0.2846952
03:05:09,74,0.2937939702524885,0.8938837,0.8835431,0.9073641,0.959918,0.7880539,0.63597834,0.28513017
03:07:37,75,0.2928575219523407,0.8950256,0.88480115,0.90831107,0.96032363,0.7903303,0.63853645,0.28606433
03:10:05,76,0.29379882497809257,0.8946636,0.8855153,0.90652853,0.9600582,0.7895494,0.6388813,0.28339586
03:12:33,77,0.29318477991975034,0.89588904,0.88675445,0.90769833,0.96014833,0.791999,0.6378528,0.2876555
03:15:01,78,0.2958185875443028,0.89552695,0.8850805,0.90909094,0.9593113,0.7913451,0.6351636,0.2815254
03:17:29,79,0.29008079075491894,0.896836,0.8865017,0.910205,0.9610418,0.7939559,0.63747346,0.2861945
03:19:57,80,0.2946080504692493,0.8942179,0.88378525,0.90780973,0.9598705,0.7887272,0.6361131,0.28697658
03:22:25,81,0.2974634201576312,0.8937166,0.88442296,0.9058044,0.9587026,0.7876634,0.6353054,0.28837797
03:24:53,82,0.2946009369776211,0.8946636,0.88497066,0.90725267,0.9596613,0.7895774,0.6353943,0.28695995
03:27:21,83,0.2940298819585758,0.89669675,0.88752246,0.9085339,0.9597873,0.79361594,0.63466233,0.28615856
03:29:49,84,0.2936054391457754,0.8954991,0.8859535,0.9078654,0.9600315,0.7912403,0.6358137,0.28239474
03:32:17,85,0.2920828162777153,0.89611185,0.8860897,0.90909094,0.9604234,0.7924908,0.6352442,0.28940228
03:34:45,86,0.29143167120768104,0.8946357,0.8842545,0.90814394,0.9606588,0.7895596,0.6378331,0.28816813
03:37:13,87,0.29589237514783673,0.8943015,0.88380414,0.9079768,0.9593156,0.78889805,0.63764644,0.28437653
03:39:41,88,0.29189909454235896,0.8964182,0.8874612,0.9079768,0.9604013,0.79304844,0.6352242,0.2878078
03:42:09,89,0.2929304928839233,0.8942179,0.8844942,0.90686274,0.96030164,0.78868806,0.64072496,0.2952778
03:44:37,90,0.2947600595819068,0.89483064,0.88505,0.9075312,0.9594929,0.7899162,0.6356033,0.28527224
03:47:05,91,0.2909826170752711,0.8952484,0.8853109,0.90814394,0.9608862,0.7907599,0.64147943,0.28873384
03:49:33,92,0.29032051228584455,0.89458,0.8841169,0.90819967,0.9609677,0.7894529,0.6362019,0.29061952
03:52:01,93,0.2919765839671945,0.8959169,0.88541836,0.90953654,0.9605899,0.7921277,0.6386405,0.2873585
03:54:29,94,0.29309255552416713,0.8959169,0.8853766,0.9095923,0.96027625,0.79213005,0.63389724,0.28439233
03:56:57,95,0.2933514131110248,0.8959726,0.8874898,0.90691847,0.95998776,0.79213506,0.635761,0.28739518
03:59:25,96,0.29447957592785573,0.8936052,0.8840635,0.9060272,0.95964384,0.78745335,0.6373019,0.2825675
04:01:53,97,0.2929354772360169,0.8930481,0.88360333,0.90535873,0.9602305,0.78633463,0.6417317,0.2861089
04:04:21,98,0.2920638556690113,0.8954991,0.8863735,0.9073084,0.96056694,0.7912189,0.63694996,0.29026684
04:06:49,99,0.29373913628020976,0.89600044,0.8871161,0.9074755,0.95995116,0.79220957,0.6378505,0.28951156
