time,epoch,loss,accuracy,precision,recall,auc,mcc_05,mcc_09,mcc_099
00:12:12,0,0.4957202210623239,0.7671596,0.749284,0.8030134,0.8472898,0.5356983,0.28825375,0.07872976
00:24:36,1,0.39924822221510115,0.8336217,0.82164955,0.85223216,0.90887743,0.66770595,0.43889743,0.1410169
00:36:58,2,0.35818893417516456,0.85625,0.8487762,0.8669643,0.93093467,0.71266365,0.5258624,0.2220951
00:49:07,3,0.33999064275662283,0.870452,0.86457247,0.8785156,0.9409954,0.74100035,0.56162894,0.2607775
01:01:09,4,0.32836213703267275,0.8814174,0.87243897,0.893471,0.94725895,0.76305664,0.5845176,0.276255
01:13:29,5,0.32302617104391435,0.884375,0.8750408,0.8968192,0.9507355,0.7689882,0.60056776,0.28918388
01:25:55,6,0.3150872053112835,0.88811386,0.8794326,0.8995536,0.95433843,0.7764309,0.6113067,0.29768786
01:38:06,7,0.31002383522157156,0.8915458,0.88172567,0.90440845,0.9567387,0.78335077,0.62696666,0.3194141
01:50:11,8,0.3081318943495197,0.89425224,0.8843852,0.907087,0.9578259,0.7887644,0.63179594,0.32961732
02:02:31,9,0.30536257543135437,0.8967355,0.88485897,0.91216516,0.95897883,0.7938491,0.6297642,0.32961398
02:14:56,10,0.30127398672713235,0.89905137,0.88712645,0.91445315,0.9607936,0.7984816,0.64612967,0.32731056
02:27:08,11,0.296016016795433,0.901702,0.89098907,0.91540176,0.96259594,0.8037057,0.6522919,0.35524923
02:39:13,12,0.29352016220135346,0.90212053,0.8901462,0.9174665,0.96326804,0.80462015,0.64055437,0.35412472
02:51:34,13,0.2958300496285249,0.903404,0.8912643,0.9189174,0.9631395,0.8071967,0.6475593,0.34633893
03:03:59,14,0.2888934845570475,0.9050502,0.896531,0.9157924,0.9654044,0.81028754,0.662824,0.3547993
03:16:06,15,0.2858637610117772,0.9062779,0.89339167,0.92265624,0.9663252,0.81299204,0.6665212,0.34884483
03:28:10,16,0.28457026386167855,0.9082031,0.89829034,0.9206473,0.9666458,0.81665915,0.67096394,0.35709643
03:40:31,17,0.2814627279228132,0.908231,0.89755994,0.9216518,0.9675492,0.81675637,0.67478615,0.35834265
03:52:55,18,0.28031959787476807,0.9107701,0.90014136,0.92405134,0.9679986,0.82183015,0.6811747,0.34899724
04:05:06,19,0.2799593209255753,0.909375,0.8968838,0.9251116,0.9679174,0.8191559,0.67285264,0.34419173
04:17:10,20,0.27779157519939224,0.91007257,0.8975816,0.92578125,0.9689227,0.82055014,0.683985,0.35906455
04:29:33,21,0.27443356455436774,0.91135603,0.8993878,0.92633927,0.96972525,0.82308173,0.6881418,0.36684394
04:41:59,22,0.2740403834031895,0.9117746,0.9005102,0.92583704,0.9698758,0.823875,0.6858168,0.35900995
04:54:04,23,0.26798998478999625,0.91509485,0.9061869,0.92606026,0.9716578,0.8303895,0.7037802,0.3707895
05:06:08,24,0.2704615133648206,0.9126395,0.9008945,0.92728794,0.97110236,0.82563347,0.69186664,0.3761619
05:18:31,25,0.26545022797571227,0.9171875,0.90665793,0.93013394,0.9723138,0.8346548,0.70120645,0.3735651
05:30:57,26,0.2638060838449746,0.9163504,0.90496093,0.93041295,0.97265273,0.8330304,0.6988857,0.3827869
05:43:00,27,0.26455303299174243,0.9169643,0.90639615,0.9299665,0.97272485,0.83421063,0.70006645,0.38615894
05:55:03,28,0.2631676829020892,0.91760606,0.90739834,0.93013394,0.9731522,0.83547443,0.7055937,0.3881023
06:07:30,29,0.261565486541284,0.91741073,0.90687555,0.93035716,0.9734474,0.8351014,0.7063265,0.39029506
06:19:54,30,0.26024659879372586,0.91852677,0.9066804,0.9330915,0.9737242,0.83740896,0.7041933,0.37894735
06:31:59,31,0.2594262835270326,0.9187221,0.90689224,0.93325895,0.9738902,0.83779836,0.7069927,0.38615388
06:44:03,32,0.2623368285030925,0.9188058,0.90607077,0.9344866,0.97317195,0.8380238,0.7008384,0.36403793
06:56:30,33,0.22800068436190485,0.93219864,0.91951036,0.9473214,0.98070306,0.86479294,0.75669414,0.38946772
07:08:55,34,0.21647895302989387,0.9359654,0.9237403,0.95039064,0.9826844,0.87229395,0.764384,0.42101502
07:21:01,35,0.2077887963037938,0.93825334,0.9259641,0.95267856,0.98424023,0.87687176,0.7741655,0.4401068
07:33:04,36,0.20611883110167192,0.9403181,0.9278317,0.9549107,0.9841515,0.8810115,0.7785236,0.4542013
07:45:27,37,0.20195992212476474,0.9422154,0.9287453,0.9579241,0.98489267,0.8848676,0.7730107,0.45322773
07:57:52,38,0.19794004742954194,0.94255024,0.9289307,0.95842636,0.9854204,0.885547,0.7833056,0.47189867
08:09:55,39,0.19494261296432733,0.94313616,0.92919683,0.959375,0.98598313,0.8867401,0.786115,0.4745186
08:22:02,40,0.1939337028706047,0.94467074,0.9318736,0.9594866,0.9859367,0.8897322,0.78689754,0.45443225
08:34:26,41,0.18944416510307097,0.94665176,0.9322748,0.9632813,0.98638034,0.89379805,0.7880972,0.46173868
08:46:50,42,0.18876047732940476,0.94628906,0.9319937,0.96283484,0.9868095,0.89306724,0.7930525,0.48586497
08:58:53,43,0.18453060950185837,0.9484096,0.9343279,0.96462053,0.9874581,0.89729095,0.7966661,0.47882602
09:10:59,44,0.18267635657019646,0.94888395,0.93518716,0.96462053,0.9876298,0.8982129,0.7989273,0.488345
09:23:24,45,0.18396227730637682,0.9481585,0.9350016,0.9632813,0.98749876,0.8967272,0.80088204,0.49080572
09:35:47,46,0.18572104753360952,0.94768417,0.9348474,0.9624442,0.9872455,0.89575875,0.79784757,0.48201028
09:47:50,47,0.18438834672394608,0.9482143,0.9348203,0.9636161,0.98712695,0.89685416,0.79749024,0.48453277
09:59:59,48,0.17798324692994355,0.9504743,0.93732053,0.9655134,0.98837966,0.90135646,0.8042332,0.49639538
10:12:26,49,0.18185685524783496,0.9485212,0.93485904,0.9642299,0.98789215,0.8974855,0.80251837,0.49272716
10:24:50,50,0.18027909259710992,0.9496652,0.93712705,0.9640067,0.9880478,0.8997005,0.8025482,0.49887213
10:36:54,51,0.1780557871979129,0.9502232,0.9364856,0.96595985,0.98825574,0.9008928,0.802353,0.5054126
10:49:06,52,0.18002724821978647,0.94866073,0.9361033,0.96305805,0.98803884,0.89769363,0.80343807,0.5018761
11:01:32,53,0.1786731597950815,0.9500279,0.93688715,0.96506697,0.9881316,0.90046316,0.80078423,0.49589106
11:13:51,54,0.1784794063174299,0.9499163,0.93654233,0.9652344,0.9883617,0.9002552,0.8034056,0.49774292
11:25:57,55,0.18033632430514054,0.94863284,0.9352027,0.9640625,0.98786396,0.8976932,0.8037943,0.49866655
11:38:11,56,0.1809585939527356,0.9505301,0.93694866,0.9660714,0.9876695,0.9014959,0.8026616,0.49331856
11:50:37,57,0.1789747686624261,0.95061386,0.93781173,0.9652344,0.98815024,0.9016132,0.80086416,0.49475044
12:02:58,58,0.17901783812059355,0.94944197,0.93709975,0.9635603,0.98805976,0.8992425,0.8038266,0.49372163
12:15:03,59,0.1805349700635166,0.94921875,0.9368827,0.96333706,0.98792243,0.89879596,0.8037161,0.49960646
12:27:19,60,0.1778086828816283,0.951144,0.9365045,0.967913,0.9882072,0.90279585,0.80064315,0.49494407
12:38:49,61,0.17884775081350068,0.9508092,0.9381678,0.9652344,0.98795044,0.9019938,0.8039934,0.49731988
12:48:55,62,0.17929827054530115,0.94927454,0.9365578,0.9638393,0.988079,0.8989306,0.8066328,0.49413273
