time,epoch,loss,accuracy,precision,recall,auc,mcc_05,mcc_09,mcc_099
07:46:28,50,0.20004458165744596,0.9416555,0.9286952,0.95677155,0.98558676,0.883715,0.7842609,0.47406211
07:53:54,51,0.200984171474089,0.9421296,0.92760426,0.95911425,0.9854559,0.88476986,0.78107923,0.47212303
08:02:07,52,0.2002003836740159,0.9415997,0.9276685,0.9578871,0.9854265,0.88366854,0.78250253,0.47233364
08:10:23,53,0.195966397278719,0.94525325,0.9314632,0.9612338,0.986139,0.89096177,0.7840012,0.47556654
08:18:39,54,0.19189743498163211,0.9444444,0.93140227,0.95956045,0.9866353,0.88929534,0.7916532,0.48355865
08:26:37,55,0.19114311995788485,0.946313,0.93352115,0.9610665,0.98677695,0.89301497,0.79504853,0.49291405
08:34:21,56,0.19248236777133731,0.94595045,0.9319287,0.96218204,0.986425,0.89237136,0.7876511,0.46267435
08:42:04,57,0.18772648263428426,0.9468987,0.93252,0.96352077,0.9873147,0.89429176,0.79472494,0.4820089
08:49:50,58,0.18500366811638483,0.9469545,0.93397963,0.96190315,0.98787564,0.8943088,0.7966596,0.49292234
08:57:44,59,0.18777751881714008,0.9474286,0.93156505,0.9658077,0.98716,0.8954624,0.79089653,0.48613256
09:05:38,60,0.18886437417007568,0.9465082,0.9317226,0.9636323,0.98708606,0.8935406,0.7857948,0.49670473
09:13:42,61,0.18501736011085154,0.9487394,0.93500596,0.96452475,0.9877456,0.8979263,0.7987421,0.49540055
09:21:34,62,0.18560157070956237,0.9468708,0.9335462,0.96223783,0.98758423,0.8941641,0.7989641,0.50390387
09:29:48,63,0.18315945170729994,0.9491577,0.9364262,0.96374387,0.9878962,0.898698,0.80189085,0.5068365
09:38:05,64,0.18417091875111402,0.94773537,0.93347013,0.96419007,0.9877157,0.895956,0.7964267,0.4985609
09:46:23,65,0.1811217433710228,0.9490462,0.9348096,0.9654172,0.9882748,0.8985741,0.79967386,0.50441366
09:54:11,66,0.18474181181601998,0.94812584,0.93356717,0.9649152,0.9876042,0.89675736,0.79822916,0.4994633
10:02:26,67,0.18478353078851525,0.9489346,0.9357371,0.96407855,0.98746383,0.89828146,0.79965276,0.49740776
10:10:55,68,0.18474493737780107,0.9486836,0.9345759,0.9649152,0.9876847,0.8978405,0.7981432,0.49959445
10:19:16,69,0.18260731999560798,0.9494924,0.9347721,0.96642125,0.98807496,0.89950067,0.80016047,0.5037585
10:27:36,70,0.18323973532382104,0.94963187,0.935824,0.965473,0.9877476,0.8997154,0.79767865,0.49605104
10:35:54,71,0.18086701976812775,0.9490741,0.934344,0.9660308,0.98828226,0.8986652,0.7995362,0.49953046
10:44:12,72,0.1832341876883344,0.9497992,0.935939,0.9656961,0.9877151,0.90005344,0.79910487,0.4992138
10:52:31,73,0.18782838347705813,0.94706607,0.9336652,0.9625167,0.9870515,0.8945594,0.80065614,0.4986452
11:00:48,74,0.18544841176401766,0.9467035,0.93240106,0.9632419,0.9876664,0.89389616,0.7981898,0.4936067
11:09:05,75,0.1840840593788279,0.9491856,0.93595713,0.96435744,0.98781586,0.8987852,0.8004688,0.4995276
11:17:23,76,0.18586918308712552,0.94759595,0.9358062,0.9611223,0.9874289,0.8955197,0.8014496,0.49752015
11:25:40,77,0.1832773778280048,0.94815373,0.93413305,0.96430165,0.98785406,0.89677525,0.79802805,0.49840602
11:34:00,78,0.1842450805254437,0.94728917,0.9331317,0.9636323,0.98790395,0.8950566,0.7991896,0.49967378
11:42:20,79,0.18334060502585584,0.9491856,0.9344988,0.96608657,0.9878378,0.89888483,0.79813254,0.49827483
11:50:40,80,0.18377951805890005,0.9491856,0.93492115,0.9655846,0.9878964,0.8988548,0.80020326,0.50084114
11:58:55,81,0.1868385684488209,0.94754016,0.93396074,0.9631861,0.987283,0.8955189,0.79703885,0.49898624
12:07:13,82,0.183958325569968,0.9484326,0.93501437,0.96385545,0.9878481,0.89729226,0.7997296,0.49984133
12:15:25,83,0.18115650476627668,0.95007807,0.9358794,0.96636546,0.98813206,0.90063417,0.7995948,0.50039655
12:23:41,84,0.18369457459294172,0.9489904,0.9342865,0.96591926,0.98775303,0.89849603,0.80230784,0.4968309
12:31:54,85,0.18318010273853724,0.94804215,0.9344475,0.9636881,0.9878534,0.89652336,0.8020067,0.5000086
