epoch,epochs,batch,batches,lr,loss
0,100,0,19,0.0002,0.728643536567688
0,100,4,19,0.0002,0.7205849885940552
0,100,8,19,0.0002,0.7155047655105591
0,100,12,19,0.0002,0.6775741577148438
0,100,16,19,0.0002,0.6803357601165771
1,100,0,19,0.00019800000000000002,0.6738148331642151
1,100,4,19,0.00019800000000000002,0.6731957197189331
1,100,8,19,0.00019800000000000002,0.6659200191497803
1,100,12,19,0.00019800000000000002,0.662413477897644
1,100,16,19,0.00019800000000000002,0.6550275087356567
2,100,0,19,0.00019602,0.6407503485679626
2,100,4,19,0.00019602,0.6489228010177612
2,100,8,19,0.00019602,0.6266978979110718
2,100,12,19,0.00019602,0.6193716526031494
2,100,16,19,0.00019602,0.6615431308746338
3,100,0,19,0.0001940598,0.6265321373939514
3,100,4,19,0.0001940598,0.644034206867218
3,100,8,19,0.0001940598,0.6042156219482422
3,100,12,19,0.0001940598,0.6360872983932495
3,100,16,19,0.0001940598,0.6472277641296387
4,100,0,19,0.000192119202,0.6315803527832031
4,100,4,19,0.000192119202,0.5776689052581787
4,100,8,19,0.000192119202,0.6060687899589539
4,100,12,19,0.000192119202,0.6187549829483032
4,100,16,19,0.000192119202,0.6010071039199829
5,100,0,19,0.00019019800998,0.5773848295211792
5,100,4,19,0.00019019800998,0.6111085414886475
5,100,8,19,0.00019019800998,0.613852858543396
5,100,12,19,0.00019019800998,0.597392201423645
5,100,16,19,0.00019019800998,0.5750228762626648
6,100,0,19,0.0001882960298802,0.6152950525283813
6,100,4,19,0.0001882960298802,0.5548386573791504
6,100,8,19,0.0001882960298802,0.5716650485992432
6,100,12,19,0.0001882960298802,0.5963627696037292
6,100,16,19,0.0001882960298802,0.6004436016082764
7,100,0,19,0.00018641306958139798,0.5847313404083252
7,100,4,19,0.00018641306958139798,0.5527416467666626
7,100,8,19,0.00018641306958139798,0.6336066722869873
7,100,12,19,0.00018641306958139798,0.574125349521637
7,100,16,19,0.00018641306958139798,0.5750355124473572
8,100,0,19,0.00018454893888558403,0.580199122428894
8,100,4,19,0.00018454893888558403,0.541427731513977
8,100,8,19,0.00018454893888558403,0.553173303604126
8,100,12,19,0.00018454893888558403,0.5613598227500916
8,100,16,19,0.00018454893888558403,0.6066253185272217
9,100,0,19,0.00018270344949672818,0.5655352473258972
9,100,4,19,0.00018270344949672818,0.5571322441101074
9,100,8,19,0.00018270344949672818,0.5237619280815125
9,100,12,19,0.00018270344949672818,0.5327940583229065
9,100,16,19,0.00018270344949672818,0.5395997762680054
10,100,0,19,0.00018087641500176088,0.550500214099884
10,100,4,19,0.00018087641500176088,0.5661137104034424
10,100,8,19,0.00018087641500176088,0.5523200035095215
10,100,12,19,0.00018087641500176088,0.4805915951728821
10,100,16,19,0.00018087641500176088,0.5425350069999695
11,100,0,19,0.00017906765085174328,0.5514824986457825
11,100,4,19,0.00017906765085174328,0.5279491543769836
11,100,8,19,0.00017906765085174328,0.5800544023513794
11,100,12,19,0.00017906765085174328,0.545421302318573
11,100,16,19,0.00017906765085174328,0.5238575339317322
12,100,0,19,0.00017727697434322587,0.5412305593490601
12,100,4,19,0.00017727697434322587,0.49900633096694946
12,100,8,19,0.00017727697434322587,0.528404951095581
12,100,12,19,0.00017727697434322587,0.5420821905136108
12,100,16,19,0.00017727697434322587,0.4835372567176819
13,100,0,19,0.0001755042045997936,0.5254796743392944
13,100,4,19,0.0001755042045997936,0.49980854988098145
13,100,8,19,0.0001755042045997936,0.4985507130622864
13,100,12,19,0.0001755042045997936,0.5920438766479492
13,100,16,19,0.0001755042045997936,0.4947769045829773
14,100,0,19,0.00017374916255379565,0.4962483048439026
14,100,4,19,0.00017374916255379565,0.5237593650817871
14,100,8,19,0.00017374916255379565,0.5033606886863708
14,100,12,19,0.00017374916255379565,0.5093582272529602
14,100,16,19,0.00017374916255379565,0.4973788857460022
15,100,0,19,0.00017201167092825768,0.4808312654495239
15,100,4,19,0.00017201167092825768,0.4366135597229004
15,100,8,19,0.00017201167092825768,0.46005183458328247
15,100,12,19,0.00017201167092825768,0.5657567977905273
15,100,16,19,0.00017201167092825768,0.4374573528766632
16,100,0,19,0.00017029155421897512,0.4677729606628418
16,100,4,19,0.00017029155421897512,0.48540589213371277
16,100,8,19,0.00017029155421897512,0.5627597570419312
16,100,12,19,0.00017029155421897512,0.4338340163230896
16,100,16,19,0.00017029155421897512,0.4356679916381836
17,100,0,19,0.00016858863867678535,0.46246829628944397
17,100,4,19,0.00016858863867678535,0.44229722023010254
17,100,8,19,0.00016858863867678535,0.4766028821468353
17,100,12,19,0.00016858863867678535,0.5022666454315186
17,100,16,19,0.00016858863867678535,0.4074975252151489
18,100,0,19,0.0001669027522900175,0.4246066212654114
18,100,4,19,0.0001669027522900175,0.43017578125
18,100,8,19,0.0001669027522900175,0.4239003658294678
18,100,12,19,0.0001669027522900175,0.5079609155654907
18,100,16,19,0.0001669027522900175,0.45475560426712036
19,100,0,19,0.00016523372476711734,0.39459383487701416
19,100,4,19,0.00016523372476711734,0.47913026809692383
19,100,8,19,0.00016523372476711734,0.388966828584671
19,100,12,19,0.00016523372476711734,0.4194208085536957
19,100,16,19,0.00016523372476711734,0.4435499608516693
20,100,0,19,0.00016358138751944616,0.4472682476043701
20,100,4,19,0.00016358138751944616,0.4259694516658783
20,100,8,19,0.00016358138751944616,0.5543469190597534
20,100,12,19,0.00016358138751944616,0.4165905714035034
20,100,16,19,0.00016358138751944616,0.4592968821525574
21,100,0,19,0.00016194557364425168,0.36180970072746277
21,100,4,19,0.00016194557364425168,0.4419286251068115
21,100,8,19,0.00016194557364425168,0.395319402217865
21,100,12,19,0.00016194557364425168,0.4045093357563019
21,100,16,19,0.00016194557364425168,0.42483192682266235
22,100,0,19,0.0001603261179078092,0.3838909864425659
22,100,4,19,0.0001603261179078092,0.4814019799232483
22,100,8,19,0.0001603261179078092,0.38759130239486694
22,100,12,19,0.0001603261179078092,0.4061616361141205
22,100,16,19,0.0001603261179078092,0.4029920697212219
23,100,0,19,0.0001587228567287311,0.3698400855064392
23,100,4,19,0.0001587228567287311,0.353012353181839
23,100,8,19,0.0001587228567287311,0.36490076780319214
23,100,12,19,0.0001587228567287311,0.3966961205005646
23,100,16,19,0.0001587228567287311,0.44998496770858765
24,100,0,19,0.00015713562816144377,0.4386812448501587
24,100,4,19,0.00015713562816144377,0.4659188985824585
24,100,8,19,0.00015713562816144377,0.3577873408794403
24,100,12,19,0.00015713562816144377,0.43923866748809814
24,100,16,19,0.00015713562816144377,0.48763877153396606
25,100,0,19,0.00015556427187982935,0.3946872353553772
25,100,4,19,0.00015556427187982935,0.35047513246536255
25,100,8,19,0.00015556427187982935,0.3818355202674866
25,100,12,19,0.00015556427187982935,0.34776023030281067
25,100,16,19,0.00015556427187982935,0.3657428026199341
26,100,0,19,0.00015400862916103102,0.3649880290031433
26,100,4,19,0.00015400862916103102,0.3791804313659668
26,100,8,19,0.00015400862916103102,0.3511824607849121
26,100,12,19,0.00015400862916103102,0.31245988607406616
26,100,16,19,0.00015400862916103102,0.33874982595443726
27,100,0,19,0.00015246854286942073,0.33512184023857117
27,100,4,19,0.00015246854286942073,0.30502647161483765
27,100,8,19,0.00015246854286942073,0.3297942280769348
27,100,12,19,0.00015246854286942073,0.3458000123500824
27,100,16,19,0.00015246854286942073,0.33538514375686646
28,100,0,19,0.00015094385744072653,0.3154368996620178
28,100,4,19,0.00015094385744072653,0.32201457023620605
28,100,8,19,0.00015094385744072653,0.32607096433639526
28,100,12,19,0.00015094385744072653,0.2929616868495941
28,100,16,19,0.00015094385744072653,0.3285335898399353
29,100,0,19,0.00014943441886631923,0.3501061499118805
29,100,4,19,0.00014943441886631923,0.3555130362510681
29,100,8,19,0.00014943441886631923,0.31404441595077515
29,100,12,19,0.00014943441886631923,0.31251248717308044
29,100,16,19,0.00014943441886631923,0.3395434617996216
30,100,0,19,0.00014794007467765604,0.2488386034965515
30,100,4,19,0.00014794007467765604,0.3042917847633362
30,100,8,19,0.00014794007467765604,0.23416388034820557
30,100,12,19,0.00014794007467765604,0.306155264377594
30,100,16,19,0.00014794007467765604,0.25283777713775635
31,100,0,19,0.0001464606739308795,0.2945597171783447
31,100,4,19,0.0001464606739308795,0.34413546323776245
31,100,8,19,0.0001464606739308795,0.31818798184394836
31,100,12,19,0.0001464606739308795,0.23285211622714996
31,100,16,19,0.0001464606739308795,0.27360084652900696
32,100,0,19,0.00014499606719157069,0.24543976783752441
32,100,4,19,0.00014499606719157069,0.3128735423088074
32,100,8,19,0.00014499606719157069,0.28431594371795654
32,100,12,19,0.00014499606719157069,0.27715054154396057
32,100,16,19,0.00014499606719157069,0.3622455596923828
33,100,0,19,0.00014354610651965498,0.24877968430519104
33,100,4,19,0.00014354610651965498,0.22563879191875458
33,100,8,19,0.00014354610651965498,0.29281648993492126
33,100,12,19,0.00014354610651965498,0.25168970227241516
33,100,16,19,0.00014354610651965498,0.2873462438583374
34,100,0,19,0.00014211064545445842,0.2728957235813141
34,100,4,19,0.00014211064545445842,0.24996009469032288
34,100,8,19,0.00014211064545445842,0.22521641850471497
34,100,12,19,0.00014211064545445842,0.27105674147605896
34,100,16,19,0.00014211064545445842,0.2520822286605835
35,100,0,19,0.00014068953899991384,0.23200884461402893
35,100,4,19,0.00014068953899991384,0.20755082368850708
35,100,8,19,0.00014068953899991384,0.21671363711357117
35,100,12,19,0.00014068953899991384,0.2177402824163437
35,100,16,19,0.00014068953899991384,0.2995402216911316
36,100,0,19,0.0001392826436099147,0.22668512165546417
36,100,4,19,0.0001392826436099147,0.23942767083644867
36,100,8,19,0.0001392826436099147,0.23995627462863922
36,100,12,19,0.0001392826436099147,0.25260093808174133
36,100,16,19,0.0001392826436099147,0.25920337438583374
37,100,0,19,0.00013788981717381555,0.29724445939064026
37,100,4,19,0.00013788981717381555,0.1992889940738678
37,100,8,19,0.00013788981717381555,0.23739446699619293
37,100,12,19,0.00013788981717381555,0.23680289089679718
37,100,16,19,0.00013788981717381555,0.23626038432121277
38,100,0,19,0.0001365109190020774,0.23539209365844727
38,100,4,19,0.0001365109190020774,0.21757903695106506
38,100,8,19,0.0001365109190020774,0.20452101528644562
38,100,12,19,0.0001365109190020774,0.24949012696743011
38,100,16,19,0.0001365109190020774,0.19522801041603088
39,100,0,19,0.0001351458098120566,0.2026205062866211
39,100,4,19,0.0001351458098120566,0.20591166615486145
39,100,8,19,0.0001351458098120566,0.24279405176639557
39,100,12,19,0.0001351458098120566,0.18302834033966064
39,100,16,19,0.0001351458098120566,0.20404809713363647
40,100,0,19,0.00013379435171393607,0.19658984243869781
40,100,4,19,0.00013379435171393607,0.21017616987228394
40,100,8,19,0.00013379435171393607,0.19573968648910522
40,100,12,19,0.00013379435171393607,0.19805701076984406
40,100,16,19,0.00013379435171393607,0.237542062997818
41,100,0,19,0.0001324564081967967,0.16237416863441467
41,100,4,19,0.0001324564081967967,0.19898077845573425
41,100,8,19,0.0001324564081967967,0.20954541862010956
41,100,12,19,0.0001324564081967967,0.22515247762203217
41,100,16,19,0.0001324564081967967,0.19565542042255402
42,100,0,19,0.00013113184411482872,0.16630719602108002
42,100,4,19,0.00013113184411482872,0.23218929767608643
