epoch,epochs,batch,batches,lr,loss
0,60,0,43,0.0002,0.7064493894577026
0,60,4,43,0.0002,0.6972504258155823
0,60,8,43,0.0002,0.6826783418655396
0,60,12,43,0.0002,0.6823888421058655
0,60,16,43,0.0002,0.6603742837905884
0,60,20,43,0.0002,0.6790059804916382
0,60,24,43,0.0002,0.6583539843559265
0,60,28,43,0.0002,0.6643802523612976
0,60,32,43,0.0002,0.6577804088592529
0,60,36,43,0.0002,0.6499173045158386
0,60,40,43,0.0002,0.6637727618217468
1,60,0,43,0.00019800000000000002,0.6392387747764587
1,60,4,43,0.00019800000000000002,0.6426968574523926
1,60,8,43,0.00019800000000000002,0.6313400268554688
1,60,12,43,0.00019800000000000002,0.631673276424408
1,60,16,43,0.00019800000000000002,0.6289028525352478
1,60,20,43,0.00019800000000000002,0.6505745649337769
1,60,24,43,0.00019800000000000002,0.647162914276123
1,60,28,43,0.00019800000000000002,0.6187757253646851
1,60,32,43,0.00019800000000000002,0.624606728553772
1,60,36,43,0.00019800000000000002,0.6553064584732056
1,60,40,43,0.00019800000000000002,0.6503609418869019
2,60,0,43,0.00019602,0.6010482311248779
2,60,4,43,0.00019602,0.6253625154495239
2,60,8,43,0.00019602,0.611652135848999
2,60,12,43,0.00019602,0.6154569387435913
2,60,16,43,0.00019602,0.5346125364303589
2,60,20,43,0.00019602,0.5792999863624573
2,60,24,43,0.00019602,0.6049750447273254
2,60,28,43,0.00019602,0.5817494988441467
2,60,32,43,0.00019602,0.599372148513794
2,60,36,43,0.00019602,0.6172285676002502
2,60,40,43,0.00019602,0.5733675956726074
3,60,0,43,0.0001940598,0.5667484402656555
3,60,4,43,0.0001940598,0.5950766205787659
3,60,8,43,0.0001940598,0.6044778823852539
3,60,12,43,0.0001940598,0.603053092956543
3,60,16,43,0.0001940598,0.5810450911521912
3,60,20,43,0.0001940598,0.5746520757675171
3,60,24,43,0.0001940598,0.5573314428329468
3,60,28,43,0.0001940598,0.6066135168075562
3,60,32,43,0.0001940598,0.6549443006515503
3,60,36,43,0.0001940598,0.5543557405471802
3,60,40,43,0.0001940598,0.5388323068618774
4,60,0,43,0.000192119202,0.5511876344680786
4,60,4,43,0.000192119202,0.5231493711471558
4,60,8,43,0.000192119202,0.58537358045578
4,60,12,43,0.000192119202,0.5617608428001404
4,60,16,43,0.000192119202,0.5708209276199341
4,60,20,43,0.000192119202,0.5841699838638306
4,60,24,43,0.000192119202,0.5857022404670715
4,60,28,43,0.000192119202,0.5778800249099731
4,60,32,43,0.000192119202,0.568573534488678
4,60,36,43,0.000192119202,0.5767329335212708
4,60,40,43,0.000192119202,0.5184909105300903
5,60,0,43,0.00019019800998,0.5182717442512512
5,60,4,43,0.00019019800998,0.5307837724685669
5,60,8,43,0.00019019800998,0.5292171835899353
5,60,12,43,0.00019019800998,0.5549089908599854
5,60,16,43,0.00019019800998,0.5478285551071167
5,60,20,43,0.00019019800998,0.5374459028244019
5,60,24,43,0.00019019800998,0.5513788461685181
5,60,28,43,0.00019019800998,0.5556751489639282
5,60,32,43,0.00019019800998,0.5359258651733398
5,60,36,43,0.00019019800998,0.5418354868888855
5,60,40,43,0.00019019800998,0.5085433721542358
6,60,0,43,0.0001882960298802,0.5173033475875854
6,60,4,43,0.0001882960298802,0.5255690813064575
6,60,8,43,0.0001882960298802,0.537044882774353
6,60,12,43,0.0001882960298802,0.49876850843429565
6,60,16,43,0.0001882960298802,0.4673840403556824
6,60,20,43,0.0001882960298802,0.5495210886001587
6,60,24,43,0.0001882960298802,0.466430127620697
6,60,28,43,0.0001882960298802,0.4794260561466217
6,60,32,43,0.0001882960298802,0.5113579630851746
6,60,36,43,0.0001882960298802,0.4937885105609894
6,60,40,43,0.0001882960298802,0.5016918778419495
7,60,0,43,0.00018641306958139798,0.5248683094978333
7,60,4,43,0.00018641306958139798,0.5467303991317749
7,60,8,43,0.00018641306958139798,0.5495651960372925
7,60,12,43,0.00018641306958139798,0.554816722869873
7,60,16,43,0.00018641306958139798,0.562873125076294
7,60,20,43,0.00018641306958139798,0.5296293497085571
7,60,24,43,0.00018641306958139798,0.5357827544212341
7,60,28,43,0.00018641306958139798,0.5288722515106201
7,60,32,43,0.00018641306958139798,0.5071009993553162
7,60,36,43,0.00018641306958139798,0.43855535984039307
7,60,40,43,0.00018641306958139798,0.462821364402771
8,60,0,43,0.00018454893888558403,0.5001687407493591
8,60,4,43,0.00018454893888558403,0.498932421207428
8,60,8,43,0.00018454893888558403,0.5200101137161255
8,60,12,43,0.00018454893888558403,0.5196109414100647
8,60,16,43,0.00018454893888558403,0.5119156837463379
8,60,20,43,0.00018454893888558403,0.49276334047317505
8,60,24,43,0.00018454893888558403,0.4521864056587219
8,60,28,43,0.00018454893888558403,0.48399418592453003
8,60,32,43,0.00018454893888558403,0.46927160024642944
8,60,36,43,0.00018454893888558403,0.5181241035461426
8,60,40,43,0.00018454893888558403,0.4234061539173126
9,60,0,43,0.00018270344949672818,0.4703025817871094
9,60,4,43,0.00018270344949672818,0.5172096490859985
9,60,8,43,0.00018270344949672818,0.4607522189617157
9,60,12,43,0.00018270344949672818,0.49725353717803955
9,60,16,43,0.00018270344949672818,0.48550736904144287
9,60,20,43,0.00018270344949672818,0.42538872361183167
9,60,24,43,0.00018270344949672818,0.44520699977874756
9,60,28,43,0.00018270344949672818,0.41719043254852295
9,60,32,43,0.00018270344949672818,0.5275824666023254
9,60,36,43,0.00018270344949672818,0.47517746686935425
9,60,40,43,0.00018270344949672818,0.480011910200119
10,60,0,43,0.00018087641500176088,0.3931427001953125
10,60,4,43,0.00018087641500176088,0.49298176169395447
10,60,8,43,0.00018087641500176088,0.4696127772331238
10,60,12,43,0.00018087641500176088,0.38947558403015137
10,60,16,43,0.00018087641500176088,0.44654473662376404
10,60,20,43,0.00018087641500176088,0.4081476926803589
10,60,24,43,0.00018087641500176088,0.44152262806892395
10,60,28,43,0.00018087641500176088,0.4499649107456207
10,60,32,43,0.00018087641500176088,0.5018727779388428
10,60,36,43,0.00018087641500176088,0.46406710147857666
10,60,40,43,0.00018087641500176088,0.4417884051799774
11,60,0,43,0.00017906765085174328,0.43616291880607605
11,60,4,43,0.00017906765085174328,0.4346158802509308
11,60,8,43,0.00017906765085174328,0.427086740732193
11,60,12,43,0.00017906765085174328,0.47170889377593994
11,60,16,43,0.00017906765085174328,0.42279720306396484
11,60,20,43,0.00017906765085174328,0.4521488547325134
11,60,24,43,0.00017906765085174328,0.4482816159725189
11,60,28,43,0.00017906765085174328,0.39236998558044434
11,60,32,43,0.00017906765085174328,0.3773045539855957
11,60,36,43,0.00017906765085174328,0.4674175977706909
11,60,40,43,0.00017906765085174328,0.4800209403038025
12,60,0,43,0.00017727697434322587,0.39546725153923035
12,60,4,43,0.00017727697434322587,0.406741201877594
12,60,8,43,0.00017727697434322587,0.46914419531822205
12,60,12,43,0.00017727697434322587,0.3706414997577667
12,60,16,43,0.00017727697434322587,0.41233229637145996
12,60,20,43,0.00017727697434322587,0.4035327136516571
12,60,24,43,0.00017727697434322587,0.4310164451599121
12,60,28,43,0.00017727697434322587,0.4469837546348572
12,60,32,43,0.00017727697434322587,0.408536821603775
12,60,36,43,0.00017727697434322587,0.46356406807899475
12,60,40,43,0.00017727697434322587,0.48530322313308716
13,60,0,43,0.0001755042045997936,0.3706866204738617
13,60,4,43,0.0001755042045997936,0.38146477937698364
13,60,8,43,0.0001755042045997936,0.35207316279411316
13,60,12,43,0.0001755042045997936,0.41467028856277466
13,60,16,43,0.0001755042045997936,0.3727114796638489
13,60,20,43,0.0001755042045997936,0.5369570255279541
13,60,24,43,0.0001755042045997936,0.448531836271286
13,60,28,43,0.0001755042045997936,0.4139617383480072
13,60,32,43,0.0001755042045997936,0.3351736068725586
13,60,36,43,0.0001755042045997936,0.38154336810112
13,60,40,43,0.0001755042045997936,0.4147658050060272
14,60,0,43,0.00017374916255379565,0.39396294951438904
14,60,4,43,0.00017374916255379565,0.3333372473716736
14,60,8,43,0.00017374916255379565,0.4142032861709595
14,60,12,43,0.00017374916255379565,0.47549861669540405
14,60,16,43,0.00017374916255379565,0.311805784702301
14,60,20,43,0.00017374916255379565,0.39587706327438354
14,60,24,43,0.00017374916255379565,0.4138824939727783
14,60,28,43,0.00017374916255379565,0.41117963194847107
14,60,32,43,0.00017374916255379565,0.38360530138015747
14,60,36,43,0.00017374916255379565,0.4992315173149109
14,60,40,43,0.00017374916255379565,0.45223283767700195
15,60,0,43,0.00017201167092825768,0.39594292640686035
15,60,4,43,0.00017201167092825768,0.3876257538795471
15,60,8,43,0.00017201167092825768,0.4026302695274353
15,60,12,43,0.00017201167092825768,0.35394200682640076
15,60,16,43,0.00017201167092825768,0.3619718551635742
15,60,20,43,0.00017201167092825768,0.39836984872817993
15,60,24,43,0.00017201167092825768,0.3997572958469391
15,60,28,43,0.00017201167092825768,0.3975523114204407
15,60,32,43,0.00017201167092825768,0.34968066215515137
15,60,36,43,0.00017201167092825768,0.3666074275970459
15,60,40,43,0.00017201167092825768,0.3793560266494751
16,60,0,43,0.00017029155421897512,0.37873536348342896
16,60,4,43,0.00017029155421897512,0.39146727323532104
16,60,8,43,0.00017029155421897512,0.2930578589439392
16,60,12,43,0.00017029155421897512,0.3577807545661926
16,60,16,43,0.00017029155421897512,0.3973444700241089
16,60,20,43,0.00017029155421897512,0.36000168323516846
16,60,24,43,0.00017029155421897512,0.3283313810825348
16,60,28,43,0.00017029155421897512,0.39464071393013
16,60,32,43,0.00017029155421897512,0.40339648723602295
16,60,36,43,0.00017029155421897512,0.4113726317882538
16,60,40,43,0.00017029155421897512,0.4261554479598999
17,60,0,43,0.00016858863867678535,0.31632745265960693
17,60,4,43,0.00016858863867678535,0.3595612049102783
17,60,8,43,0.00016858863867678535,0.39415794610977173
