,accuracy,precision,recall,f1,auc,mcc
0,0.6,0.40418118466898956,0.655367231638418,0.5,0.6583953680727874,0.21279903029393785
1,0.6948275862068966,0.5,0.3728813559322034,0.42718446601941745,0.6748117929091139,0.22966099699569598
2,0.6810344827586207,0.45918367346938777,0.2542372881355932,0.32727272727272727,0.6863074960395901,0.15081023929638016
3,0.7,0.5185185185185185,0.23728813559322035,0.3255813953488372,0.7086540213932231,0.18666624526222989
4,0.7068965517241379,0.5573770491803278,0.192090395480226,0.28571428571428575,0.7174300093928306,0.1877686744137691
5,0.7224137931034482,0.5851063829787234,0.3107344632768362,0.4059040590405904,0.7287434635712382,0.2673561825646904
6,0.7362068965517241,0.6395348837209303,0.3107344632768362,0.41825095057034223,0.7419915604716041,0.30296475834365594
7,0.7344827586206897,0.6236559139784946,0.327683615819209,0.4296296296296296,0.7532489380493754,0.30224057621421946
8,0.7448275862068966,0.6260869565217392,0.4067796610169492,0.4931506849315068,0.7575948745987018,0.34657775108902195
9,0.75,0.6311475409836066,0.4350282485875706,0.5150501672240803,0.7604968386816392,0.3653595612786428
10,0.7344827586206897,0.6074766355140186,0.3672316384180791,0.4577464788732394,0.7591930577168412,0.3122441913556094
11,0.7327586206896551,0.5808823529411765,0.4463276836158192,0.5047923322683706,0.7685017734224951,0.33137460940665014
12,0.7293103448275862,0.5925925925925926,0.3615819209039548,0.4491228070175438,0.758940713013977,0.29857055193006005
13,0.7482758620689656,0.6324786324786325,0.4180790960451977,0.5034013605442177,0.7823947512301804,0.3573102949935642
14,0.7586206896551724,0.6390977443609023,0.480225988700565,0.5483870967741936,0.7750907739972804,0.39555808054636804
15,0.7517241379310344,0.6386554621848739,0.4293785310734463,0.5135135135135135,0.7937222245587473,0.36794729801283704
16,0.7482758620689656,0.6148148148148148,0.4689265536723164,0.532051282051282,0.7946895459197263,0.37037029073598826
17,0.7413793103448276,0.6062992125984252,0.4350282485875706,0.506578947368421,0.7758337889557135,0.34625097427972784
18,0.7275862068965517,0.5683453237410072,0.4463276836158192,0.5,0.7693709607323603,0.3208618810868257
19,0.7517241379310344,0.6187050359712231,0.4858757062146893,0.5443037974683544,0.7876238942395312,0.3822607233931137
20,0.756896551724138,0.6216216216216216,0.519774011299435,0.5661538461538462,0.7975073951017089,0.4022368309845816
21,0.7379310344827587,0.5796178343949044,0.5141242937853108,0.5449101796407186,0.7849462365591398,0.3630985113435514
22,0.7551724137931034,0.6143790849673203,0.5310734463276836,0.5696969696969697,0.7900632263672176,0.40194762836712117
23,0.75,0.6052631578947368,0.519774011299435,0.5592705167173252,0.8025683083091504,0.3883661297934968
24,0.7620689655172413,0.6211180124223602,0.5649717514124294,0.5917159763313609,0.8056244830438379,0.42531144883949173
25,0.7396551724137931,0.5844155844155844,0.5084745762711864,0.5438066465256798,0.7930773436514279,0.3646086424410081
26,0.7689655172413793,0.6369426751592356,0.5649717514124294,0.5988023952095809,0.811484487810349,0.4389407837301441
27,0.7241379310344828,0.5431472081218274,0.6045197740112994,0.5721925133689838,0.7922782520923581,0.3706410551511936
28,0.743103448275862,0.5786516853932584,0.5819209039548022,0.580281690140845,0.7972270120985265,0.39519389453784987
29,0.7293103448275862,0.5625,0.5084745762711864,0.5341246290801187,0.7712074694032047,0.3449137673135147
30,0.7448275862068966,0.5878787878787879,0.5480225988700564,0.567251461988304,0.7897407859135579,0.3871171052234744
31,0.7413793103448276,0.5706806282722513,0.615819209039548,0.592391304347826,0.7992738080217576,0.404025412558531
32,0.7327586206896551,0.5567010309278351,0.6101694915254238,0.5822102425876012,0.7905538966227869,0.38724289041593735
33,0.7448275862068966,0.5857988165680473,0.559322033898305,0.5722543352601156,0.798460697312529,0.39078673004917847
34,0.7706896551724138,0.6428571428571429,0.559322033898305,0.5981873111782477,0.8056525213441561,0.4409159599593331
35,0.7620689655172413,0.6,0.6610169491525424,0.6290322580645161,0.7993439037725535,0.45566313631475425
36,0.7448275862068966,0.5857988165680473,0.559322033898305,0.5722543352601156,0.8024140976574001,0.39078673004917847
37,0.7620689655172413,0.6065573770491803,0.6271186440677966,0.6166666666666666,0.8166996116695406,0.4443658846674922
38,0.7379310344827587,0.5675675675675675,0.5932203389830508,0.5801104972375691,0.7960213651848426,0.38997068686757214
39,0.7517241379310344,0.5891891891891892,0.615819209039548,0.6022099447513812,0.8105872622001654,0.42210465928926516
40,0.7275862068965517,0.5458937198067633,0.6384180790960452,0.5885416666666666,0.7856752323674139,0.3894342328437102
41,0.7620689655172413,0.6010362694300518,0.655367231638418,0.627027027027027,0.8138116667367624,0.4537367143863998
42,0.7413793103448276,0.5882352941176471,0.5084745762711864,0.5454545454545454,0.7783011593837181,0.36796247957118394
43,0.7189655172413794,0.5324074074074074,0.6497175141242938,0.5852417302798982,0.7826611150832035,0.3801370792275403
44,0.7655172413793103,0.621301775147929,0.5932203389830508,0.6069364161849711,0.8079516619702514,0.44022642978274235
45,0.75,0.5879120879120879,0.6045197740112994,0.596100278551532,0.8164332478165174,0.41521185835648833
46,0.7206896551724138,0.5345622119815668,0.655367231638418,0.5888324873096447,0.7815255639203151,0.3851585038630599
47,0.7551724137931034,0.6023391812865497,0.5819209039548022,0.5919540229885059,0.7951802161752953,0.41727799086032236
48,0.7551724137931034,0.5916230366492147,0.6384180790960452,0.6141304347826086,0.822966171790666,0.4358935986373326
49,0.7517241379310344,0.6012269938650306,0.5536723163841808,0.5764705882352941,0.8019795040024674,0.40196329369955663
50,0.7655172413793103,0.6198830409356725,0.5988700564971752,0.6091954022988506,0.8172743968260644,0.44191286698752225
51,0.7137931034482758,0.5248868778280543,0.655367231638418,0.5829145728643216,0.78510044721089,0.3743659988370061
52,0.7620689655172413,0.6140350877192983,0.5932203389830508,0.6034482758620691,0.81210133041735,0.43370124161178897
53,0.753448275862069,0.6,0.576271186440678,0.5878962536023055,0.7933857649549284,0.4122773600690811
54,0.743103448275862,0.5786516853932584,0.5819209039548022,0.580281690140845,0.7898949965653081,0.39519389453784987
55,0.746551724137931,0.5872093023255814,0.5706214689265536,0.5787965616045845,0.7826611150832037,0.3976755533581754
56,0.7310344827586207,0.5555555555555556,0.5932203389830508,0.5737704918032787,0.7927829414980864,0.3780388603699575
57,0.7448275862068966,0.572139303482587,0.6497175141242938,0.6084656084656085,0.811246162257644,0.42220625469075296
58,0.7482758620689656,0.591715976331361,0.5649717514124294,0.5780346820809249,0.7906380115237414,0.3990266800047724
59,0.7293103448275862,0.553763440860215,0.5819209039548022,0.5674931129476584,0.7987410803157112,0.3709220464172331
60,0.7327586206896551,0.5572916666666666,0.6045197740112994,0.5799457994579945,0.7964699779899341,0.3851497323006961
61,0.7448275862068966,0.5810055865921788,0.5875706214689266,0.5842696629213483,0.8129985560275336,0.4002115899531374
62,0.756896551724138,0.5978260869565217,0.6214689265536724,0.6094182825484765,0.8167136308196997,0.4332156480627532
63,0.7672413793103449,0.6280487804878049,0.5819209039548022,0.6041055718475073,0.8153818115545834,0.44025100244311316
64,0.7603448275862069,0.6067415730337079,0.6101694915254238,0.6084507042253521,0.8184660245895895,0.43578546123614853
65,0.753448275862069,0.5894736842105263,0.632768361581921,0.6103542234332425,0.8074469725645231,0.4309353634337231
66,0.75,0.5930232558139535,0.576271186440678,0.5845272206303725,0.8154098498549017,0.40587330076177724
67,0.7689655172413793,0.6228571428571429,0.615819209039548,0.6193181818181819,0.8191950203978634,0.453499371039536
68,0.7689655172413793,0.6272189349112426,0.5988700564971752,0.6127167630057803,0.8346020664227335,0.4484663797383363
69,0.7620689655172413,0.6054054054054054,0.632768361581921,0.6187845303867404,0.8102788408966648,0.44620513860553496
70,0.7637931034482759,0.6075268817204301,0.6384180790960452,0.6225895316804407,0.8258821550237625,0.4511423413392986
71,0.7413793103448276,0.5706806282722513,0.615819209039548,0.592391304347826,0.805161851088587,0.404025412558531
72,0.743103448275862,0.5603448275862069,0.7344632768361582,0.6356968215158924,0.8117929091138496,0.45245660203331955
73,0.7241379310344828,0.5491329479768786,0.536723163841808,0.5428571428571429,0.7910025094278785,0.3454094855595522
74,0.7241379310344828,0.5406698564593302,0.6384180790960452,0.5854922279792746,0.8025683083091503,0.3838497136156617
75,0.7310344827586207,0.5544041450777202,0.6045197740112994,0.5783783783783782,0.783719560920217,0.3822217033928007
76,0.7448275862068966,0.5751295336787565,0.6271186440677966,0.6000000000000001,0.7964139013892978,0.41400615272328917
77,0.75,0.5919540229885057,0.5819209039548022,0.586894586894587,0.8143163561424906,0.40771035521675253
78,0.743103448275862,0.5714285714285714,0.632768361581921,0.6005361930294906,0.8039001275742664,0.4130959347956237
79,0.7362068965517241,0.5606060606060606,0.6271186440677966,0.592,0.8056525213441561,0.3993630264162669
80,0.743103448275862,0.5786516853932584,0.5819209039548022,0.580281690140845,0.791787581836789,0.39519389453784987
81,0.7413793103448276,0.5678391959798995,0.6384180790960452,0.601063829787234,0.8094867589126746,0.41224751027579937
82,0.7275862068965517,0.5472636815920398,0.6214689265536724,0.582010582010582,0.7878061431915997,0.3828656339728535
83,0.7362068965517241,0.56,0.632768361581921,0.5941644562334218,0.8060240288233728,0.4014749727808914
84,0.7293103448275862,0.5505050505050505,0.615819209039548,0.5813333333333333,0.786880879281098,0.38357039293147555
85,0.7517241379310344,0.5911602209944752,0.6045197740112994,0.5977653631284916,0.8077413747178646,0.41830128115784876
86,0.7517241379310344,0.5797101449275363,0.6779661016949152,0.6250000000000001,0.8072366853121364,0.44414178570850604
87,0.7293103448275862,0.553763440860215,0.5819209039548022,0.5674931129476584,0.7884790623992374,0.3709220464172331
88,0.75,0.5869565217391305,0.6101694915254238,0.5983379501385042,0.81083259732795,0.41712541523255364
89,0.746551724137931,0.5694444444444444,0.6949152542372882,0.6259541984732824,0.8093605865612427,0.4420956308509697
90,0.7172413793103448,0.5291479820627802,0.6666666666666666,0.5899999999999999,0.7867547069296659,0.3844216229951645
91,0.7224137931034482,0.5357142857142857,0.6779661016949152,0.5985037406483791,0.7912268158304244,0.3971345418592387
92,0.7310344827586207,0.5555555555555556,0.5932203389830508,0.5737704918032787,0.7865584388274383,0.3780388603699575
93,0.75,0.5792079207920792,0.6610169491525424,0.6174142480211081,0.8098302280915731,0.4350362638345255
94,0.7344827586206897,0.5705521472392638,0.5254237288135594,0.5470588235294117,0.7977457206544138,0.3603150193157375
95,0.753448275862069,0.5894736842105263,0.632768361581921,0.6103542234332425,0.821410046123004,0.4309353634337231
