epoch,epochs,batch,batches,lr,loss
0,100,0,43,0.0002,0.6935670375823975
0,100,4,43,0.0002,0.6744910478591919
0,100,8,43,0.0002,0.6698634624481201
0,100,12,43,0.0002,0.6938570141792297
0,100,16,43,0.0002,0.6527820825576782
0,100,20,43,0.0002,0.6674706935882568
0,100,24,43,0.0002,0.6604946851730347
0,100,28,43,0.0002,0.6733999252319336
0,100,32,43,0.0002,0.6631333827972412
0,100,36,43,0.0002,0.6294111013412476
0,100,40,43,0.0002,0.6279908418655396
1,100,0,43,0.00019800000000000002,0.5940396189689636
1,100,4,43,0.00019800000000000002,0.6267090439796448
1,100,8,43,0.00019800000000000002,0.6069819927215576
1,100,12,43,0.00019800000000000002,0.6301479339599609
1,100,16,43,0.00019800000000000002,0.6210130453109741
1,100,20,43,0.00019800000000000002,0.6005628108978271
1,100,24,43,0.00019800000000000002,0.6057488918304443
1,100,28,43,0.00019800000000000002,0.6030145883560181
1,100,32,43,0.00019800000000000002,0.588309645652771
1,100,36,43,0.00019800000000000002,0.6138087511062622
1,100,40,43,0.00019800000000000002,0.5242729187011719
2,100,0,43,0.00019602,0.6258004903793335
2,100,4,43,0.00019602,0.5979431867599487
2,100,8,43,0.00019602,0.5728146433830261
2,100,12,43,0.00019602,0.5685088634490967
2,100,16,43,0.00019602,0.6846342086791992
2,100,20,43,0.00019602,0.588964581489563
2,100,24,43,0.00019602,0.5647672414779663
2,100,28,43,0.00019602,0.5294222831726074
2,100,32,43,0.00019602,0.5080601572990417
2,100,36,43,0.00019602,0.529686450958252
2,100,40,43,0.00019602,0.48193347454071045
3,100,0,43,0.0001940598,0.5794039368629456
3,100,4,43,0.0001940598,0.5813291668891907
3,100,8,43,0.0001940598,0.5510107278823853
3,100,12,43,0.0001940598,0.494290828704834
3,100,16,43,0.0001940598,0.44205254316329956
3,100,20,43,0.0001940598,0.5923976302146912
3,100,24,43,0.0001940598,0.5092036128044128
3,100,28,43,0.0001940598,0.553963303565979
3,100,32,43,0.0001940598,0.4850800037384033
3,100,36,43,0.0001940598,0.5494566559791565
3,100,40,43,0.0001940598,0.527719259262085
4,100,0,43,0.000192119202,0.5684000849723816
4,100,4,43,0.000192119202,0.5985795259475708
4,100,8,43,0.000192119202,0.47258126735687256
4,100,12,43,0.000192119202,0.4911487102508545
4,100,16,43,0.000192119202,0.45332223176956177
4,100,20,43,0.000192119202,0.562348484992981
4,100,24,43,0.000192119202,0.46956855058670044
4,100,28,43,0.000192119202,0.5217008590698242
4,100,32,43,0.000192119202,0.5191754698753357
4,100,36,43,0.000192119202,0.4741819500923157
4,100,40,43,0.000192119202,0.5254881978034973
5,100,0,43,0.00019019800998,0.5171007513999939
5,100,4,43,0.00019019800998,0.47549471259117126
5,100,8,43,0.00019019800998,0.40634047985076904
5,100,12,43,0.00019019800998,0.4516170024871826
5,100,16,43,0.00019019800998,0.38884902000427246
5,100,20,43,0.00019019800998,0.5293669104576111
5,100,24,43,0.00019019800998,0.4970385432243347
5,100,28,43,0.00019019800998,0.5238480567932129
5,100,32,43,0.00019019800998,0.4723941683769226
5,100,36,43,0.00019019800998,0.484128475189209
5,100,40,43,0.00019019800998,0.44300830364227295
6,100,0,43,0.0001882960298802,0.39046549797058105
6,100,4,43,0.0001882960298802,0.44710850715637207
6,100,8,43,0.0001882960298802,0.40005457401275635
6,100,12,43,0.0001882960298802,0.4134979248046875
6,100,16,43,0.0001882960298802,0.3800031542778015
6,100,20,43,0.0001882960298802,0.402429461479187
6,100,24,43,0.0001882960298802,0.45741719007492065
6,100,28,43,0.0001882960298802,0.4746764004230499
6,100,32,43,0.0001882960298802,0.4939689338207245
6,100,36,43,0.0001882960298802,0.46456050872802734
6,100,40,43,0.0001882960298802,0.47912320494651794
7,100,0,43,0.00018641306958139798,0.4408022165298462
7,100,4,43,0.00018641306958139798,0.3968856930732727
7,100,8,43,0.00018641306958139798,0.40371763706207275
7,100,12,43,0.00018641306958139798,0.5467592477798462
7,100,16,43,0.00018641306958139798,0.3799901306629181
7,100,20,43,0.00018641306958139798,0.46611258387565613
7,100,24,43,0.00018641306958139798,0.43011167645454407
7,100,28,43,0.00018641306958139798,0.4281764328479767
7,100,32,43,0.00018641306958139798,0.38155579566955566
7,100,36,43,0.00018641306958139798,0.44095084071159363
7,100,40,43,0.00018641306958139798,0.439696729183197
8,100,0,43,0.00018454893888558403,0.3199920952320099
8,100,4,43,0.00018454893888558403,0.4774283170700073
8,100,8,43,0.00018454893888558403,0.4075908660888672
8,100,12,43,0.00018454893888558403,0.43120092153549194
8,100,16,43,0.00018454893888558403,0.40437018871307373
8,100,20,43,0.00018454893888558403,0.3777225911617279
8,100,24,43,0.00018454893888558403,0.37934577465057373
8,100,28,43,0.00018454893888558403,0.39677494764328003
8,100,32,43,0.00018454893888558403,0.35185903310775757
8,100,36,43,0.00018454893888558403,0.32682180404663086
8,100,40,43,0.00018454893888558403,0.35046011209487915
9,100,0,43,0.00018270344949672818,0.34055960178375244
9,100,4,43,0.00018270344949672818,0.37784796953201294
9,100,8,43,0.00018270344949672818,0.3143911361694336
9,100,12,43,0.00018270344949672818,0.3584786653518677
9,100,16,43,0.00018270344949672818,0.3475072979927063
9,100,20,43,0.00018270344949672818,0.34278208017349243
9,100,24,43,0.00018270344949672818,0.3970615267753601
9,100,28,43,0.00018270344949672818,0.3087788224220276
9,100,32,43,0.00018270344949672818,0.44819632172584534
9,100,36,43,0.00018270344949672818,0.3830984830856323
9,100,40,43,0.00018270344949672818,0.31118547916412354
10,100,0,43,0.00018087641500176088,0.41997581720352173
10,100,4,43,0.00018087641500176088,0.3230925500392914
10,100,8,43,0.00018087641500176088,0.3040834069252014
10,100,12,43,0.00018087641500176088,0.2800332307815552
10,100,16,43,0.00018087641500176088,0.3561376929283142
10,100,20,43,0.00018087641500176088,0.40065959095954895
10,100,24,43,0.00018087641500176088,0.30835190415382385
10,100,28,43,0.00018087641500176088,0.34855228662490845
10,100,32,43,0.00018087641500176088,0.27967745065689087
10,100,36,43,0.00018087641500176088,0.31234970688819885
10,100,40,43,0.00018087641500176088,0.4327649474143982
11,100,0,43,0.00017906765085174328,0.3084627091884613
11,100,4,43,0.00017906765085174328,0.3434113562107086
11,100,8,43,0.00017906765085174328,0.3347225785255432
11,100,12,43,0.00017906765085174328,0.29668089747428894
11,100,16,43,0.00017906765085174328,0.27174121141433716
11,100,20,43,0.00017906765085174328,0.3427012860774994
11,100,24,43,0.00017906765085174328,0.38180360198020935
11,100,28,43,0.00017906765085174328,0.38008198142051697
11,100,32,43,0.00017906765085174328,0.2591699957847595
11,100,36,43,0.00017906765085174328,0.30929863452911377
11,100,40,43,0.00017906765085174328,0.335450679063797
12,100,0,43,0.00017727697434322587,0.2663794755935669
12,100,4,43,0.00017727697434322587,0.2555500864982605
12,100,8,43,0.00017727697434322587,0.28257668018341064
12,100,12,43,0.00017727697434322587,0.3123875856399536
12,100,16,43,0.00017727697434322587,0.2946932911872864
12,100,20,43,0.00017727697434322587,0.2499418705701828
12,100,24,43,0.00017727697434322587,0.28899049758911133
12,100,28,43,0.00017727697434322587,0.3078932464122772
12,100,32,43,0.00017727697434322587,0.2793107330799103
12,100,36,43,0.00017727697434322587,0.25100287795066833
12,100,40,43,0.00017727697434322587,0.2488625943660736
13,100,0,43,0.0001755042045997936,0.17966359853744507
13,100,4,43,0.0001755042045997936,0.2799563407897949
13,100,8,43,0.0001755042045997936,0.29188552498817444
13,100,12,43,0.0001755042045997936,0.22022268176078796
13,100,16,43,0.0001755042045997936,0.22105878591537476
13,100,20,43,0.0001755042045997936,0.2129199504852295
13,100,24,43,0.0001755042045997936,0.24525028467178345
13,100,28,43,0.0001755042045997936,0.34528595209121704
13,100,32,43,0.0001755042045997936,0.2974715828895569
13,100,36,43,0.0001755042045997936,0.2430427223443985
13,100,40,43,0.0001755042045997936,0.26132506132125854
14,100,0,43,0.00017374916255379565,0.23601138591766357
14,100,4,43,0.00017374916255379565,0.22826305031776428
14,100,8,43,0.00017374916255379565,0.1933550238609314
14,100,12,43,0.00017374916255379565,0.30421388149261475
14,100,16,43,0.00017374916255379565,0.2039002925157547
14,100,20,43,0.00017374916255379565,0.28692275285720825
14,100,24,43,0.00017374916255379565,0.2514275312423706
14,100,28,43,0.00017374916255379565,0.2559923529624939
14,100,32,43,0.00017374916255379565,0.2306845784187317
14,100,36,43,0.00017374916255379565,0.26612985134124756
14,100,40,43,0.00017374916255379565,0.1706518977880478
15,100,0,43,0.00017201167092825768,0.20440620183944702
