,accuracy,precision,recall,f1,auc,mcc
0,0.6310751104565537,0.686046511627907,0.2964824120603015,0.41403508771929826,0.6588197227926756,0.24045087112469707
1,0.678939617083947,0.676923076923077,0.5159128978224455,0.585551330798479,0.7207676578248228,0.33938356340262543
2,0.7091310751104566,0.6942307692307692,0.6046901172529313,0.6463742166517457,0.7651177481802354,0.4040933294668674
3,0.7201767304860088,0.6805324459234608,0.6850921273031826,0.682804674457429,0.7866401653471035,0.4324880040684007
4,0.7356406480117821,0.7125,0.6683417085427136,0.6897147796024201,0.8060319116387897,0.4605631546289845
5,0.7253313696612665,0.6686746987951807,0.7437185929648241,0.704203013481364,0.8148055212549828,0.45140806556376656
6,0.7452135493372607,0.6964006259780907,0.7453936348408711,0.7200647249190939,0.8255799364760729,0.48772323419217795
7,0.7378497790868925,0.6903633491311216,0.7319932998324958,0.7105691056910569,0.8204865765533758,0.47204956387752306
8,0.7393225331369662,0.700164744645799,0.711892797319933,0.7059800664451827,0.8055850870647587,0.47193461343652904
9,0.7282768777614138,0.6596638655462185,0.7889447236180904,0.7185354691075514,0.809777093967428,0.4668114169363338
10,0.7525773195876289,0.7476280834914611,0.6599664991624791,0.701067615658363,0.8300019589845857,0.4941869784574957
11,0.7466863033873343,0.6967340590979783,0.7504187604690117,0.7225806451612904,0.8263151059722617,0.4912510501228824
12,0.7422680412371134,0.6938775510204082,0.7403685092127303,0.7163695299837926,0.8329448380756169,0.48150544238124326
13,0.7569955817378498,0.7354497354497355,0.6984924623115578,0.7164948453608248,0.8330658989207975,0.5046260542625541
14,0.7511045655375552,0.7191201353637902,0.711892797319933,0.7154882154882156,0.8288992047403024,0.4943139741307515
15,0.7452135493372607,0.7418111753371869,0.644891122278057,0.6899641577060932,0.8365326413055202,0.4788604211037335
16,0.7466863033873343,0.775599128540305,0.5963149078726968,0.6742424242424242,0.8224455611390286,0.48368524751136976
17,0.7444771723122239,0.6984126984126984,0.7370184254606366,0.7171964140179299,0.8308185694129868,0.4850447112917728
18,0.7525773195876289,0.7359855334538878,0.6817420435510888,0.7078260869565217,0.8370256891113473,0.4948993342033244
19,0.7503681885125184,0.7107843137254902,0.7286432160804021,0.7196029776674938,0.8320974121593514,0.49483883725915007
