epoch,epochs,batch,batches,lr,loss
0,15,0,43,0.0002,0.6933073401451111
0,15,4,43,0.0002,0.6717820167541504
0,15,8,43,0.0002,0.6708035469055176
0,15,12,43,0.0002,0.671938419342041
0,15,16,43,0.0002,0.6722410321235657
0,15,20,43,0.0002,0.6802250146865845
0,15,24,43,0.0002,0.6591532826423645
0,15,28,43,0.0002,0.6567805409431458
0,15,32,43,0.0002,0.6651326417922974
0,15,36,43,0.0002,0.6508845090866089
0,15,40,43,0.0002,0.6674952507019043
1,15,0,43,0.00019800000000000002,0.626467227935791
1,15,4,43,0.00019800000000000002,0.6204227209091187
1,15,8,43,0.00019800000000000002,0.6319229602813721
1,15,12,43,0.00019800000000000002,0.628865122795105
1,15,16,43,0.00019800000000000002,0.6211061477661133
1,15,20,43,0.00019800000000000002,0.603538990020752
1,15,24,43,0.00019800000000000002,0.6117183566093445
1,15,28,43,0.00019800000000000002,0.616083025932312
1,15,32,43,0.00019800000000000002,0.6460539102554321
1,15,36,43,0.00019800000000000002,0.6215777397155762
1,15,40,43,0.00019800000000000002,0.6249715685844421
2,15,0,43,0.00019602,0.5929731726646423
2,15,4,43,0.00019602,0.6232081651687622
2,15,8,43,0.00019602,0.5704199075698853
2,15,12,43,0.00019602,0.5367074012756348
2,15,16,43,0.00019602,0.5556804537773132
2,15,20,43,0.00019602,0.5671384334564209
2,15,24,43,0.00019602,0.5860741138458252
2,15,28,43,0.00019602,0.5843213796615601
2,15,32,43,0.00019602,0.5818315744400024
2,15,36,43,0.00019602,0.5695856213569641
2,15,40,43,0.00019602,0.5974109768867493
3,15,0,43,0.0001940598,0.553759753704071
3,15,4,43,0.0001940598,0.49358075857162476
3,15,8,43,0.0001940598,0.5693135261535645
3,15,12,43,0.0001940598,0.5064874887466431
3,15,16,43,0.0001940598,0.5625143051147461
3,15,20,43,0.0001940598,0.5339376926422119
3,15,24,43,0.0001940598,0.5438170433044434
3,15,28,43,0.0001940598,0.5174967646598816
3,15,32,43,0.0001940598,0.5017938017845154
3,15,36,43,0.0001940598,0.5882565975189209
3,15,40,43,0.0001940598,0.5897468328475952
4,15,0,43,0.000192119202,0.49814271926879883
4,15,4,43,0.000192119202,0.5448708534240723
4,15,8,43,0.000192119202,0.4986550509929657
4,15,12,43,0.000192119202,0.4841071367263794
4,15,16,43,0.000192119202,0.5621652603149414
4,15,20,43,0.000192119202,0.5589706897735596
4,15,24,43,0.000192119202,0.5076414942741394
4,15,28,43,0.000192119202,0.5304707288742065
4,15,32,43,0.000192119202,0.5400140285491943
4,15,36,43,0.000192119202,0.541234016418457
4,15,40,43,0.000192119202,0.4706125855445862
5,15,0,43,0.00019019800998,0.49567633867263794
5,15,4,43,0.00019019800998,0.44267576932907104
5,15,8,43,0.00019019800998,0.4825090169906616
5,15,12,43,0.00019019800998,0.5208330154418945
5,15,16,43,0.00019019800998,0.4742867350578308
5,15,20,43,0.00019019800998,0.4592210352420807
5,15,24,43,0.00019019800998,0.420474648475647
5,15,28,43,0.00019019800998,0.486844927072525
5,15,32,43,0.00019019800998,0.5526593923568726
5,15,36,43,0.00019019800998,0.46393346786499023
5,15,40,43,0.00019019800998,0.4880422353744507
6,15,0,43,0.0001882960298802,0.3759196400642395
6,15,4,43,0.0001882960298802,0.43666917085647583
6,15,8,43,0.0001882960298802,0.4591442942619324
6,15,12,43,0.0001882960298802,0.4680596590042114
