epoch,epochs,batch,batches,lr,loss
0,20,0,43,0.0002,0.694981575012207
0,20,4,43,0.0002,0.6843163967132568
0,20,8,43,0.0002,0.6746105551719666
0,20,12,43,0.0002,0.6586188673973083
0,20,16,43,0.0002,0.7163217663764954
0,20,20,43,0.0002,0.6954023241996765
0,20,24,43,0.0002,0.6611734628677368
0,20,28,43,0.0002,0.6703629493713379
0,20,32,43,0.0002,0.6494712829589844
0,20,36,43,0.0002,0.6456217169761658
0,20,40,43,0.0002,0.6717078685760498
1,20,0,43,0.00019800000000000002,0.6365014314651489
1,20,4,43,0.00019800000000000002,0.6287111043930054
1,20,8,43,0.00019800000000000002,0.6292756795883179
1,20,12,43,0.00019800000000000002,0.6578562259674072
1,20,16,43,0.00019800000000000002,0.6236441135406494
1,20,20,43,0.00019800000000000002,0.6404626965522766
1,20,24,43,0.00019800000000000002,0.6352105140686035
1,20,28,43,0.00019800000000000002,0.6045166254043579
1,20,32,43,0.00019800000000000002,0.6227962970733643
1,20,36,43,0.00019800000000000002,0.5855331420898438
1,20,40,43,0.00019800000000000002,0.5471628308296204
2,20,0,43,0.00019602,0.626029908657074
2,20,4,43,0.00019602,0.5813084244728088
2,20,8,43,0.00019602,0.5986837148666382
2,20,12,43,0.00019602,0.5644609928131104
2,20,16,43,0.00019602,0.5832234621047974
2,20,20,43,0.00019602,0.5888680219650269
2,20,24,43,0.00019602,0.5546604990959167
2,20,28,43,0.00019602,0.5425158739089966
2,20,32,43,0.00019602,0.5329282879829407
2,20,36,43,0.00019602,0.6144695281982422
2,20,40,43,0.00019602,0.5232973098754883
3,20,0,43,0.0001940598,0.5300184488296509
3,20,4,43,0.0001940598,0.5772407054901123
3,20,8,43,0.0001940598,0.5402494668960571
3,20,12,43,0.0001940598,0.5043497681617737
3,20,16,43,0.0001940598,0.4665459394454956
3,20,20,43,0.0001940598,0.6075140237808228
3,20,24,43,0.0001940598,0.5234763026237488
3,20,28,43,0.0001940598,0.5078426003456116
3,20,32,43,0.0001940598,0.5108417272567749
3,20,36,43,0.0001940598,0.49767357110977173
3,20,40,43,0.0001940598,0.5166890621185303
4,20,0,43,0.000192119202,0.46784502267837524
4,20,4,43,0.000192119202,0.501064121723175
4,20,8,43,0.000192119202,0.4284050166606903
4,20,12,43,0.000192119202,0.4717119038105011
4,20,16,43,0.000192119202,0.48013514280319214
4,20,20,43,0.000192119202,0.47901996970176697
4,20,24,43,0.000192119202,0.591589629650116
4,20,28,43,0.000192119202,0.5174079537391663
4,20,32,43,0.000192119202,0.5229958891868591
4,20,36,43,0.000192119202,0.46319422125816345
4,20,40,43,0.000192119202,0.5377342700958252
5,20,0,43,0.00019019800998,0.4494140148162842
5,20,4,43,0.00019019800998,0.46532025933265686
5,20,8,43,0.00019019800998,0.4888497591018677
5,20,12,43,0.00019019800998,0.44259923696517944
5,20,16,43,0.00019019800998,0.47254830598831177
5,20,20,43,0.00019019800998,0.4398897588253021
5,20,24,43,0.00019019800998,0.4632841646671295
