epoch,epochs,batch,batches,lr,loss
19,100,16,19,0.00016523372476711734,0.4069100022315979
20,100,0,19,0.00016358138751944616,0.39986324310302734
20,100,4,19,0.00016358138751944616,0.33857184648513794
20,100,8,19,0.00016358138751944616,0.4266924262046814
20,100,12,19,0.00016358138751944616,0.3708146810531616
20,100,16,19,0.00016358138751944616,0.459235817193985
21,100,0,19,0.00016194557364425168,0.35906893014907837
21,100,4,19,0.00016194557364425168,0.3857460618019104
21,100,8,19,0.00016194557364425168,0.417182594537735
21,100,12,19,0.00016194557364425168,0.42478105425834656
21,100,16,19,0.00016194557364425168,0.484197735786438
22,100,0,19,0.0001603261179078092,0.3796919584274292
22,100,4,19,0.0001603261179078092,0.42761069536209106
22,100,8,19,0.0001603261179078092,0.4189016819000244
22,100,12,19,0.0001603261179078092,0.36164313554763794
22,100,16,19,0.0001603261179078092,0.3415038585662842
23,100,0,19,0.0001587228567287311,0.2981080710887909
23,100,4,19,0.0001587228567287311,0.3629278540611267
23,100,8,19,0.0001587228567287311,0.3472058176994324
23,100,12,19,0.0001587228567287311,0.29174667596817017
23,100,16,19,0.0001587228567287311,0.35322898626327515
24,100,0,19,0.00015713562816144377,0.385367214679718
24,100,4,19,0.00015713562816144377,0.3507808446884155
24,100,8,19,0.00015713562816144377,0.34064584970474243
24,100,12,19,0.00015713562816144377,0.37292903661727905
24,100,16,19,0.00015713562816144377,0.4083380699157715
25,100,0,19,0.00015556427187982935,0.34560179710388184
25,100,4,19,0.00015556427187982935,0.33910250663757324
25,100,8,19,0.00015556427187982935,0.33629947900772095
25,100,12,19,0.00015556427187982935,0.34994614124298096
25,100,16,19,0.00015556427187982935,0.3405253291130066
26,100,0,19,0.00015400862916103102,0.29367297887802124
26,100,4,19,0.00015400862916103102,0.34563013911247253
26,100,8,19,0.00015400862916103102,0.31099656224250793
26,100,12,19,0.00015400862916103102,0.3288493752479553
26,100,16,19,0.00015400862916103102,0.3664715886116028
27,100,0,19,0.00015246854286942073,0.3058646321296692
27,100,4,19,0.00015246854286942073,0.27023404836654663
27,100,8,19,0.00015246854286942073,0.34570133686065674
27,100,12,19,0.00015246854286942073,0.3220186233520508
27,100,16,19,0.00015246854286942073,0.3362675905227661
28,100,0,19,0.00015094385744072653,0.25718051195144653
28,100,4,19,0.00015094385744072653,0.2869305908679962
28,100,8,19,0.00015094385744072653,0.3750002384185791
28,100,12,19,0.00015094385744072653,0.30974268913269043
28,100,16,19,0.00015094385744072653,0.2527207136154175
29,100,0,19,0.00014943441886631923,0.2608209550380707
29,100,4,19,0.00014943441886631923,0.27113786339759827
29,100,8,19,0.00014943441886631923,0.28528183698654175
29,100,12,19,0.00014943441886631923,0.29588431119918823
29,100,16,19,0.00014943441886631923,0.36071324348449707
30,100,0,19,0.00014794007467765604,0.22789955139160156
30,100,4,19,0.00014794007467765604,0.2404373288154602
30,100,8,19,0.00014794007467765604,0.2822314202785492
30,100,12,19,0.00014794007467765604,0.25012344121932983
30,100,16,19,0.00014794007467765604,0.27064797282218933
31,100,0,19,0.0001464606739308795,0.3148382306098938
31,100,4,19,0.0001464606739308795,0.2366560846567154
31,100,8,19,0.0001464606739308795,0.29912638664245605
31,100,12,19,0.0001464606739308795,0.2685655951499939
31,100,16,19,0.0001464606739308795,0.28913384675979614
32,100,0,19,0.00014499606719157069,0.27038517594337463
32,100,4,19,0.00014499606719157069,0.26401999592781067
32,100,8,19,0.00014499606719157069,0.2533511519432068
32,100,12,19,0.00014499606719157069,0.2850325107574463
32,100,16,19,0.00014499606719157069,0.28566527366638184
33,100,0,19,0.00014354610651965498,0.28064656257629395
33,100,4,19,0.00014354610651965498,0.24276599287986755
33,100,8,19,0.00014354610651965498,0.2285447120666504
33,100,12,19,0.00014354610651965498,0.2600528597831726
33,100,16,19,0.00014354610651965498,0.21571148931980133
34,100,0,19,0.00014211064545445842,0.237066850066185
34,100,4,19,0.00014211064545445842,0.24484583735466003
34,100,8,19,0.00014211064545445842,0.24702605605125427
34,100,12,19,0.00014211064545445842,0.23282849788665771
34,100,16,19,0.00014211064545445842,0.21349114179611206
35,100,0,19,0.00014068953899991384,0.20907379686832428
35,100,4,19,0.00014068953899991384,0.23195619881153107
35,100,8,19,0.00014068953899991384,0.2196815311908722
35,100,12,19,0.00014068953899991384,0.2521398365497589
35,100,16,19,0.00014068953899991384,0.1930389106273651
36,100,0,19,0.0001392826436099147,0.18061469495296478
36,100,4,19,0.0001392826436099147,0.2427210807800293
36,100,8,19,0.0001392826436099147,0.18779033422470093
36,100,12,19,0.0001392826436099147,0.2739189863204956
