,accuracy,precision,recall,f1,auc,mcc
0,0.6844827586206896,0.3333333333333333,0.03389830508474576,0.061538461538461535,0.6703817414588328,0.010944697530247917
1,0.6896551724137931,0.38461538461538464,0.02824858757062147,0.05263157894736842,0.6912983134962358,0.026123084819223003
2,0.6982758620689655,0.5714285714285714,0.04519774011299435,0.0837696335078534,0.7046725827480338,0.09093776996164653
3,0.6948275862068966,0.5,0.05084745762711865,0.09230769230769231,0.7110793343707504,0.07571943801538865
4,0.6982758620689655,0.5454545454545454,0.06779661016949153,0.12060301507537687,0.7234442248110919,0.10361068724949873
5,0.6982758620689655,0.5263157894736842,0.11299435028248588,0.186046511627907,0.7356128471492058,0.12716129058917394
6,0.7137931034482758,0.6,0.1864406779661017,0.2844827586206896,0.7301874360376274,0.20723287264125181
7,0.7120689655172414,0.5757575757575758,0.21468926553672316,0.3127572016460905,0.7442065861967448,0.2105635641430621
8,0.7293103448275862,0.6219512195121951,0.288135593220339,0.39382239382239387,0.7487908482987762,0.27914972816573225
9,0.7172413793103448,0.5565217391304348,0.3615819209039548,0.4383561643835617,0.7352203109447506,0.27144947428205807
10,0.7155172413793104,0.56,0.3163841807909605,0.40433212996389895,0.7422789530498662,0.2525891312000467
11,0.7362068965517241,0.62,0.3502824858757062,0.44765342960288806,0.7577070277999748,0.3120620795475543
12,0.7189655172413794,0.5583333333333333,0.3785310734463277,0.4511784511784512,0.7577771235507704,0.2808000682141351
13,0.7310344827586207,0.5897435897435898,0.3898305084745763,0.4693877551020409,0.7608893748860944,0.3106577419576209
14,0.7293103448275862,0.578125,0.4180790960451977,0.4852459016393443,0.7551975999214927,0.3154364077765161
15,0.7327586206896551,0.5916666666666667,0.4011299435028249,0.4781144781144781,0.7619408111480281,0.3177726084103209
16,0.7,0.5093167701863354,0.4632768361581921,0.48520710059171596,0.7644922964769876,0.2748097532192398
17,0.7103448275862069,0.5338345864661654,0.4011299435028249,0.45806451612903226,0.7570761660428145,0.27086645377372515
18,0.7189655172413794,0.5421686746987951,0.5084745762711864,0.5247813411078717,0.771347660904796,0.3258998833094894
19,0.7206896551724138,0.5555555555555556,0.423728813559322,0.4807692307692307,0.7536554934039899,0.29948894823176114
20,0.7293103448275862,0.5657894736842105,0.4858757062146893,0.5227963525835866,0.7657259816909899,0.33728077555697694
21,0.7362068965517241,0.581081081081081,0.4858757062146893,0.5292307692307692,0.7699036884384068,0.3507059750051108
22,0.7275862068965517,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.7732402461762768,0.3576425397092428
23,0.7258620689655172,0.5494505494505495,0.5649717514124294,0.5571030640668525,0.7713196226044777,0.35872991287209033
24,0.7155172413793104,0.536144578313253,0.5028248587570622,0.5189504373177842,0.7543424317617866,0.31761598759910703
25,0.7310344827586207,0.5660377358490566,0.5084745762711864,0.5357142857142858,0.7758478081058726,0.34814703581378803
26,0.7293103448275862,0.5526315789473685,0.5932203389830508,0.5722070844686649,0.7721327333137065,0.37509120206950614
27,0.7396551724137931,0.5783132530120482,0.5423728813559322,0.5597667638483965,0.7761842677096915,0.3756032575717833
28,0.7206896551724138,0.5358851674641149,0.632768361581921,0.5803108808290156,0.7671138775567425,0.3760508964405791
29,0.7344827586206897,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.7665390924002187,0.37390475389381894
30,0.7241379310344828,0.546448087431694,0.5649717514124294,0.5555555555555556,0.7554499446243568,0.3557399712541751
31,0.7137931034482758,0.5297297297297298,0.5536723163841808,0.5414364640883979,0.7555761169757889,0.3337362351296093
32,0.7275862068965517,0.558282208588957,0.5141242937853108,0.5352941176470588,0.7623473665026426,0.3436557095622098
33,0.7189655172413794,0.5364583333333334,0.5819209039548022,0.5582655826558266,0.7606370301832303,0.3533237108254997
34,0.7137931034482758,0.5317919075144508,0.519774011299435,0.5257142857142856,0.7541742019598772,0.32085731819676694
35,0.7137931034482758,0.5325443786982249,0.5084745762711864,0.5202312138728324,0.7602164556784567,0.3166271804488327
36,0.7224137931034482,0.5465116279069767,0.5310734463276836,0.5386819484240688,0.7643100475249189,0.34029132153296243
37,0.7310344827586207,0.5544041450777202,0.6045197740112994,0.5783783783783782,0.7659082306430584,0.3822217033928007
38,0.7120689655172414,0.53125,0.480225988700565,0.5044510385756678,0.7464636693723626,0.30302725453256024
39,0.7155172413793104,0.5306122448979592,0.5875706214689266,0.5576407506702413,0.7639034921703045,0.3497694798778328
40,0.7310344827586207,0.5573770491803278,0.576271186440678,0.5666666666666667,0.7664689966494233,0.3718537736929601
41,0.7051724137931035,0.5157894736842106,0.5536723163841808,0.5340599455040872,0.7496600356086415,0.31924704070528925
42,0.7275862068965517,0.5590062111801242,0.5084745762711864,0.5325443786982249,0.7557864042281757,0.34169939571712954
43,0.7068965517241379,0.5207100591715976,0.4971751412429379,0.5086705202312138,0.7484263503946391,0.3001472805376447
44,0.7172413793103448,0.5314009661835749,0.6214689265536724,0.5729166666666667,0.7627118644067797,0.3659881387587977
45,0.7155172413793104,0.5333333333333333,0.5423728813559322,0.5378151260504201,0.762375404802961,0.33238112442107226
46,0.7344827586206897,0.5560975609756098,0.6440677966101694,0.5968586387434555,0.7723570397162525,0.402897267108896
47,0.7120689655172414,0.5287356321839081,0.519774011299435,0.5242165242165242,0.7519731953848958,0.3178343250086508
48,0.7189655172413794,0.5416666666666666,0.5141242937853108,0.5275362318840578,0.7672540690583337,0.3279559098624559
49,0.7068965517241379,0.517948717948718,0.5706214689265536,0.5430107526881721,0.7617305238956413,0.32885090344623064
50,0.7310344827586207,0.5532994923857868,0.615819209039548,0.5828877005347594,0.7733383802273907,0.386453037938711
51,0.7034482758620689,0.5119617224880383,0.6045197740112994,0.5544041450777202,0.7572303766945648,0.33705681056516595
52,0.7241379310344828,0.5431472081218274,0.6045197740112994,0.5721925133689838,0.7668334945535602,0.3706410551511936
53,0.7224137931034482,0.5434782608695652,0.5649717514124294,0.554016620498615,0.7676045478123117,0.35276448391175524
54,0.7051724137931035,0.5136363636363637,0.6384180790960452,0.5692695214105793,0.7644922964769876,0.3538994515400054
55,0.6982758620689655,0.5052083333333334,0.5480225988700564,0.5257452574525746,0.7617585621959596,0.30558467861270505
56,0.6931034482758621,0.4973821989528796,0.536723163841808,0.516304347826087,0.7522816166883963,0.2924867612827254
57,0.6862068965517242,0.4864864864864865,0.5084745762711864,0.4972375690607735,0.7477674503371604,0.26946829028622327
58,0.7086206896551724,0.5202020202020202,0.5819209039548022,0.5493333333333333,0.7534031487011259,0.3361924924771015
59,0.7017241379310345,0.5120481927710844,0.480225988700565,0.4956268221574345,0.7509918548737575,0.28448040475757774
60,0.7224137931034482,0.5444444444444444,0.5536723163841808,0.5490196078431373,0.7614921983429364,0.3485676107488827
61,0.7172413793103448,0.5340314136125655,0.576271186440678,0.5543478260869565,0.7608192791352987,0.3482560869206282
62,0.7,0.5082872928176796,0.519774011299435,0.5139664804469274,0.7565854957872454,0.2970868406930956
63,0.7086206896551724,0.521978021978022,0.536723163841808,0.5292479108635099,0.7656979433906717,0.31838566609752034
64,0.7034482758620689,0.5126903553299492,0.5706214689265536,0.5401069518716578,0.7602304748286158,0.32320510678864156
65,0.7224137931034482,0.5444444444444444,0.5536723163841808,0.5490196078431373,0.7586182725603174,0.3485676107488827
66,0.7258620689655172,0.5494505494505495,0.5649717514124294,0.5571030640668525,0.7602865514292523,0.35872991287209033
67,0.7120689655172414,0.5255102040816326,0.5819209039548022,0.552278820375335,0.7563191319342222,0.3418536730131089
68,0.7189655172413794,0.5346534653465347,0.6101694915254238,0.5699208443271767,0.7696934011860201,0.36430526971454097
69,0.7189655172413794,0.5336538461538461,0.6271186440677966,0.5766233766233766,0.7607632025346623,0.37102224382500304
70,0.7137931034482758,0.5294117647058824,0.559322033898305,0.5439560439560439,0.7573144915955194,0.3359117481055695
71,0.7172413793103448,0.536723163841808,0.536723163841808,0.536723163841808,0.7635810517166448,0.33324921843237865
72,0.7034482758620689,0.5138121546961326,0.5254237288135594,0.5195530726256984,0.7547209488160829,0.3051678033907458
73,0.7189655172413794,0.5357142857142857,0.5932203389830508,0.5630026809651474,0.7617585621959595,0.3576852867425567
74,0.7034482758620689,0.5144508670520231,0.5028248587570622,0.5085714285714286,0.7480758716406612,0.2963051508339816
75,0.7155172413793104,0.532967032967033,0.5480225988700564,0.5403899721448467,0.7544966424135368,0.33452336480734834
76,0.7017241379310345,0.5108695652173914,0.5310734463276836,0.5207756232686981,0.761323968541027,0.30449378542115646
77,0.7155172413793104,0.531578947368421,0.5706214689265536,0.550408719346049,0.7581976980555439,0.3431802527185251
78,0.7086206896551724,0.5222222222222223,0.5310734463276836,0.526610644257703,0.7551835807713336,0.31619463809326187
79,0.7120689655172414,0.5245098039215687,0.6045197740112994,0.5616797900262467,0.7577631044006112,0.3508509607414724
80,0.7189655172413794,0.5353535353535354,0.5988700564971752,0.5653333333333334,0.7549031977681514,0.3598814427042885
81,0.7137931034482758,0.5294117647058824,0.559322033898305,0.5439560439560439,0.7619688494483464,0.3359117481055695
82,0.7189655172413794,0.5346534653465347,0.6101694915254238,0.5699208443271767,0.7608753557359352,0.36430526971454097
83,0.7137931034482758,0.5294117647058824,0.559322033898305,0.5439560439560439,0.7608613365857761,0.3359117481055695
84,0.7206896551724138,0.5396825396825397,0.576271186440678,0.5573770491803278,0.7616464089946868,0.35407312214560777
85,0.7155172413793104,0.5348837209302325,0.519774011299435,0.5272206303724928,0.7558424808288121,0.32389582672575873
86,0.696551724137931,0.5028571428571429,0.4971751412429379,0.5,0.7504310888673928,0.2821977013462022
87,0.7258620689655172,0.5483870967741935,0.576271186440678,0.5619834710743801,0.7697775160869748,0.36290001692502655
88,0.7206896551724138,0.5396825396825397,0.576271186440678,0.5573770491803278,0.7719084269111608,0.35407312214560777
89,0.7155172413793104,0.5267857142857143,0.6666666666666666,0.5885286783042394,0.7632726304131444,0.3817540641430021
90,0.7206896551724138,0.5339366515837104,0.6666666666666666,0.5929648241206029,0.7702962246428621,0.3897856827716341
91,0.7172413793103448,0.5333333333333333,0.5875706214689266,0.5591397849462365,0.7579453533526798,0.35262819710907883
92,0.7172413793103448,0.5317073170731708,0.615819209039548,0.5706806282722513,0.7693849798825196,0.36373513958699893
93,0.7189655172413794,0.5368421052631579,0.576271186440678,0.555858310626703,0.7628941133588482,0.35115799005627035
94,0.7258620689655172,0.5459183673469388,0.6045197740112994,0.5737265415549597,0.7703663203936577,0.37351690047200437
95,0.7206896551724138,0.5352112676056338,0.6440677966101694,0.5846153846153846,0.7623333473524834,0.3805807362364011
96,0.7241379310344828,0.5391705069124424,0.6610169491525424,0.5939086294416244,0.7753150803998261,0.3928960928707345
97,0.7155172413793104,0.529126213592233,0.615819209039548,0.5691906005221932,0.7621510984004151,0.36094836745146563
98,0.7206896551724138,0.5376884422110553,0.6045197740112994,0.5691489361702127,0.7665110540999005,0.3649268210334673
99,0.7034482758620689,0.5130890052356021,0.5536723163841808,0.532608695652174,0.7584220044580897,0.31638790084182655
