,accuracy,precision,recall,f1,auc,mcc
0,0.6982758620689655,0.6666666666666666,0.022598870056497175,0.04371584699453552,0.6737182991967027,0.08026198817475576
1,0.6827586206896552,0.4782608695652174,0.4350282485875706,0.4556213017751479,0.6707462393629697,0.23300372665805869
2,0.6275862068965518,0.39344262295081966,0.4067796610169492,0.4,0.6178519858126199,0.13014673711118618
3,0.6206896551724138,0.3837837837837838,0.4011299435028249,0.3922651933701658,0.6033702036982518,0.11683192128318136
4,0.6189655172413793,0.3817204301075269,0.4011299435028249,0.39118457300275483,0.5986457500946293,0.11421710266662358
5,0.6051724137931035,0.37962962962962965,0.4632768361581921,0.4173027989821883,0.6064824550335759,0.1245580537808942
6,0.6120689655172413,0.37755102040816324,0.4180790960451977,0.3967828418230563,0.6236699331286537,0.11229527393611707
7,0.6224137931034482,0.3882978723404255,0.4124293785310734,0.39999999999999997,0.6355721916137443,0.12501403776532843
8,0.6120689655172413,0.375,0.4067796610169492,0.3902439024390244,0.6120760959470637,0.10667204439272734
9,0.6344827586206897,0.4022346368715084,0.4067796610169492,0.4044943820224719,0.6472641628464484,0.14082942319229547
10,0.6672413793103448,0.45555555555555555,0.4632768361581921,0.45938375350140054,0.6601477618426771,0.21907572012639945
11,0.6448275862068965,0.42408376963350786,0.4576271186440678,0.4402173913043478,0.6695265732991266,0.1809481100069197
12,0.6551724137931034,0.4397905759162304,0.4745762711864407,0.45652173913043476,0.6690779604940349,0.2048492495660209
13,0.6620689655172414,0.44919786096256686,0.4745762711864407,0.46153846153846156,0.669204132845467,0.21575089088265703
14,0.6517241379310345,0.43169398907103823,0.4463276836158192,0.43888888888888883,0.6591804404816981,0.18654504564693342
15,0.6706896551724137,0.4567901234567901,0.4180790960451977,0.43657817109144537,0.6405910473707085,0.20497841735105984
16,0.603448275862069,0.3681592039800995,0.4180790960451977,0.3915343915343915,0.6101274340749464,0.09961316480397772
17,0.6362068965517241,0.4076086956521739,0.423728813559322,0.41551246537396125,0.6440677966101694,0.15163657353426033
18,0.6275862068965518,0.3945945945945946,0.4124293785310734,0.4033149171270718,0.6201791647390336,0.13289890749402786
19,0.6155172413793103,0.37894736842105264,0.4067796610169492,0.3923705722070845,0.6064684358834168,0.11182586992391218
20,0.6086206896551725,0.3711340206185567,0.4067796610169492,0.3881401617250674,0.6240905076334273,0.10155171834736368
21,0.6293103448275862,0.4010416666666667,0.4350282485875706,0.41734417344173447,0.6386564046487502,0.1464545712367229
22,0.656896551724138,0.4421052631578947,0.4745762711864407,0.45776566757493187,0.6581850808204006,0.20755871797685543
23,0.6551724137931034,0.441025641025641,0.4858757062146893,0.4623655913978495,0.6537550293701195,0.20996443513198976
24,0.6362068965517241,0.4105263157894737,0.4406779661016949,0.4250681198910082,0.6358525746169267,0.1596922939503838
25,0.6086206896551725,0.37623762376237624,0.4293785310734463,0.40105540897097625,0.6309739103615538,0.11281729062126267
26,0.653448275862069,0.43548387096774194,0.4576271186440678,0.4462809917355372,0.643310762501577,0.19443739758868905
27,0.656896551724138,0.44607843137254904,0.5141242937853108,0.47769028871391084,0.6586336936254924,0.22539254074760431
